Recon 2 ID	Name	InChIKey	ChEBI ID	HMDB ID	KEGG ID	PubChem Compound ID	LMSD ID
nrpphrsf	Sulfate derivative of norepinephrine	CVJMZWLHUCMEKO-ZETCQYMHSA-N		HMDB02062		123747	
nrvnc	nervonate	GWHCXVQVJPWHRF-UHFFFAOYSA-N	44247	HMDB02368	C08323	5281120	LMFA01030092
nrvnccoa	nervonyl coenzyme A	QHZAQVTVYPHLKK-UYJVTQAVSA-N			C16532	24892792	
nrvnccrn	Nervonyl carnitine	QGIHQXKFCAACHN-LJAQVGFWSA-N					
ntm2amep	N-Trimethyl-2-aminoethylphosphonate	VCANKBLUHKRQLL-UHFFFAOYSA-O	7347		C06459	151927	
nwharg	N-(omega)-Hydroxyarginine	FQWRAVYMZULPNK-UHFFFAOYSA-N	7101	HMDB04224	C05933	440849	
o2	O2	MYMOFIZGZYHOMD-UHFFFAOYSA-N	15379	HMDB01377	C00007	977	
o2s	superoxide	OUUQCZGPVNCOIJ-UHFFFAOYSA-N	18421	HMDB02168	C00704	5359597	
oaa	Oxaloacetate	KHPXUQMNIQBQEV-UHFFFAOYSA-N	30744	HMDB00223	C00036	970	LMFA01170120
oagd3_hs	9-O-Acetylated GD3						
oagt3_hs	9-O-Acetylated GT3						
occoa	Octanoyl-CoA (n-C8:0CoA)	KQMZYOXOBSXMII-UHFFFAOYSA-N	57386	HMDB01070	C01944	380	
ocdca	octadecanoate (n-C18:0)	QIQXTHQIDYTFRH-UHFFFAOYSA-N	28842	HMDB00827	C01530	3033836	LMFA01010018
ocdcaACP	Octadecanoyl-ACP (n-C18:0ACP)						
ocdcea	octadecenoate (n-C18:1)	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	30823	HMDB00207	C00712	5460221	LMFA01030002
ocdcya	octadecadienoate (n-C18:2)		25626				
ocdcyaACP	Octadecynoyl-ACP (n-C18:2ACP)						
ocde9ecoa	9-octadecenoylcoa	XDUHQPOXLUAVEE-ZXQNDDKTSA-N	15534	HMDB01322	C00510	5280355	
ocdececrn	11-octadecenoyl carnitine	HITOYGLMAFIRNI-YSESTWPTSA-N		HMDB06351		53477830	
octa	octanoate (n-C8:0)	WWZKQHOCKIZLMA-UHFFFAOYSA-N	28837	HMDB00482	C06423	379	LMFA01010008
octd11ecoa	11-octadecenoylcoa						
octdececoa	octadecenoylcoa						
octdececrn	octadecenoyl carnitine (hypothetical, position of double bond unknown)						
octe5coa	5-octenoylcoa						
octeACP	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)						
od2coa	trans-Octadec-2-enoyl-CoA	NBCCUIHOHUKBMK-LFZQUHGESA-N	50570	HMDB06529	C16218	53477850	
odecoa	Octadecenoyl-CoA (n-C18:1CoA)	XDUHQPOXLUAVEE-LFZQUHGESA-N	15534	HMDB01322	C00510	92160	
odecrn	octadecenoyl carnitine	IPOLTUVFXFHAHI-QHCPKHFHSA-N					
oh1	hydroxide ion	XLYOFNOQVPJJNP-UHFFFAOYSA-M	16234	HMDB01039	C01328	961	
omeprazole	omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N	7772	HMDB01913	C07324	4594	
omhdecacid	w-hydroxydecanoicacid						
omhdocosac	w-hydroxydocosanoicacid				C19623	5282922	LMFA01050079
omhpal	w-hydroxypalmiticacid	UGAGPNKCDRTDHP-UHFFFAOYSA-M	55329	HMDB06294		7058075	
onpthl	naphthalene epoxide	XQIJIALOJPIKGX-UHFFFAOYSA-N	52431	HMDB06215		108063	
oretn	4-oxo-retinoic acid	GGCUJPCCTQNTJF-UHFFFAOYSA-N	269971	HMDB06285	C16678	104857	LMPR01090026
orn	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N	15729	HMDB00214	C00077	6262	LMFA01100057
orn_D	D-ornithinium(1+)	AHLPHDHHMVZTML-SCSAIBSYSA-N	16176	HMDB03374	C00515	71082	
orot	Orotate	PXQPEWDEAKTCGB-UHFFFAOYSA-N	16742	HMDB00226	C00295	967	
orot5p	Orotidine 5'-phosphate	KYOBSHFOBAOFBF-XVFCMESISA-N	15842	HMDB00218	C01103	160617	
oxa	oxalate(2-)	MUBZPKHOEPUJKR-UHFFFAOYSA-N	16995	HMDB02329	C00209	971	
pa_hs	phosphatidate(2-)		57739				
pac	phenylacetate	WLJVXDMOQOGPHL-UHFFFAOYSA-N	30745	HMDB00209	C07086	999	
pacald	phenylacetaldehyde	DTUQWGWMVIHBKE-UHFFFAOYSA-N	16424	HMDB06236	C00601	998	
paf_hs	1-alkyl 2-acteylglycerol 3-phosphocholine		36707				
pail345p_hs	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)		57836				
pail34p_hs	1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)		57658				
pail35p_hs	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)		57923				
pail3p_hs	1-phosphatidyl-1D-myo-inositol 3-phosphate(3-)		58088				
pail45p_hs	phosphatidylinositol 4,5-bisphosphate		28910				
pail4p_hs	1-phosphatidyl-1D-myo-inositol 4-phosphate(3-)		58178				
pail5p_hs	1-phosphatidyl-1D-myo-inositol 5-phosphate(3-)		57795				
pail_hs	1-phosphatidyl-1D-myo-inositol(1-)		57880				
palmACP	Palmitoyl-ACP (n-C16:0ACP)		5697				
pan4p	Pantetheine 4'-phosphate	JDMUPRLRUUMCTL-UHFFFAOYSA-N	16858	HMDB01416	C01134	987	
pap	adenosine 3',5'-bismonophosphate(4-)	WHTCPDAXWFLDIH-KQYNXXCUSA-N	17985	HMDB00061	C00054	159296	
paps	(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate	GACDQMDRPRGCTN-KQYNXXCUSA-N	17980	HMDB01134	C00053	10214	
pchol_hs	Phosphatidylcholine						
pcollg5hlys	erythro-5-hydroxy-L-lysinium(1+)	YSMODUONRAFBET-UHNVWZDZSA-N	18040	HMDB00450	C16741	3032849	
pcollglys	Procollagen L-lysine				C03020		
pcreat	N-phosphocreatinate(2-)	DRBBFCLWYRJSJZ-UHFFFAOYSA-N	17287	HMDB01511	C02305	9548602	
pcrn	propionyl-carnitine	UFAHZIUFPNSHSL-UHFFFAOYSA-N	28867	HMDB00824	C03017	107738	
pd3	Previtamin D3	YUGCAAVRZWBXEQ-CJJWQTMXSA-N		HMDB06500	C07711	11199982	LMST03020222
pdx5p	Pyridoxine 5'-phosphate	WHOMFKWHIQZTHY-UHFFFAOYSA-N	28803	HMDB01319	C00627	1055	
pe_hs	phosphatidylethanolamine		16038				
peamn	2-phenylethanaminium	BHHGXPLMPWCGHP-UHFFFAOYSA-N	18397	HMDB12275	C05332	1001	
pecgon	pseudoecgonine	PHMBVCPLDPDESM-GHNGIAPOSA-N		HMDB06348	C12449	443845	
pecgoncoa	Pseudoecgonyl-CoA	LWFFRRDSDGEAQK-VISZMWHFSA-N		HMDB06403	C12450	443846	
pect	pectins						
pectindchac	pectin-deoxycholic acid complex						
pectingchol	pectin-glycocholate complex						
pectintchol	pectin-taurocholic acid complex						
pentcoa	pentanoylcoa	RXUATCUKICAIOA-TVCSPYKZSA-N	15536	HMDB13037	C00888	439337	
pep	Phosphoenolpyruvate	DTBNBXWJWCWCIK-UHFFFAOYSA-N	44897	HMDB00263	C00074	1005	
peplys	Peptidyl-L-lysine				C02188		
pepslys	peptide sans lysine						
peracd	Perillic acid	CDSMSBUVCWHORP-UHFFFAOYSA-N	36999	HMDB04586	C11924	1256	LMPR0102090041
perillyl	perillyl alcohol	NDTYTMIUWGWIMO-UHFFFAOYSA-N	15420	HMDB03634	C02452	10819	LMPR0102090008
pglyc_hs	phosphatidylglycerol(1-)		60523				
pgp_hs	phosphatidyl glycerol phosphate						
phaccoa	phenylacetyl-CoA(4-)	ZIGIFDRJFZYEEQ-CECATXLMSA-N	15537	HMDB06503	C00582	165620	
phe_L	L-phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N	17295	HMDB00159	C00079	6140	
pheacgln	(2S)-4-carbamoyl-2-(2-phenylacetamido)butanoate	JFLIEFSWGNOPJJ-JTQLQIEISA-N	17884	HMDB06344	C04148	92258	
pheme	Protoheme	YHLKGEDAGPGZPN-RGGAHWMASA-L	17627	HMDB03178	C00032		
phom	O-phosphonato-L-homoserine(2-)	FXDNYOANAXWZHG-VKHMYHEASA-N	15961	HMDB03484	C01102	151187	
phpyr	keto-phenylpyruvate	BTNMPGBKDVTSJY-UHFFFAOYSA-N	30851	HMDB00205	C00166	997	
phyQ	phylloquinone	MBWXNTAXLNYFJB-DNQXCXABSA-N	18067	HMDB03555	C02059	5280483	LMPR02030028
phyt	phytanate	RLCKHJSFHOZMDR-UHFFFAOYSA-N	16285	HMDB00801	C01607	26840	
phyt2ohcoa	2-hydroxyphytanoyl-CoA(4-)	WNVFJMYPVBOLKV-YLNUKALLSA-N	15475	HMDB01295	C07343	11966142	
phytcoa	phytanoyl-CoA(4-)	NRJQGHHZMSOUEN-ZJGVPSKGSA-N	15538	HMDB01359	C02060	439640	
pi	hydrogenphosphate	NBIIXXVUZAFLBC-UHFFFAOYSA-N	43474	HMDB00973	C00009	1004	
pmtcoa	Palmitoyl-CoA (n-C16:0CoA)	MNBKLUUYKPBKDU-BBECNAHFSA-N	15525	HMDB01338	C00154	15667	
pmtcrn	L-palmitoylcarnitine	XOMRRQXKHMYMOC-NRFANRHFSA-N	17490	HMDB00222	C02990	11953816	LMFA07070004
pnto_R	(R)-Pantothenate	GHOKWGTUZJEAQD-UHFFFAOYSA-N	7916	HMDB00210	C00864	988	
ppa	propionate	XBDQKXXYIPTUBI-UHFFFAOYSA-N	30768	HMDB00237	C00163	1032	LMFA01010003
ppbng	Porphobilinogen	QSHWIQZFGQKFMA-UHFFFAOYSA-N	17381	HMDB00245	C00931	1021	
ppcoa	Propanoyl-CoA	QAQREVBBADEHPA-UXYNFSPESA-N	57392	HMDB01275	C00100	439164	
ppi	Diphosphate	XPPKVPWEQAFLFU-UHFFFAOYSA-N	29888	HMDB00250	C00013	1023	
ppmi12346p	5-Diphosphoinositol pentakisphosphate	UPHPWXPNZIOZJL-KXXVROSKSA-N	30164	HMDB06229	C11526		
ppmi1346p	Diphosphoinositol tetrakisphosphate	IMQLKJBTEOYOSI-UHFFFAOYSA-N	17401	HMDB03502	C01204	890	
ppp9	Protoporphyrin	KSFOVUSSGSKXFI-UJJXFSCMSA-N	15430	HMDB00241	C02191		
pppg9	Protoporphyrinogen IX	UHSGPDMIQQYNAX-UHFFFAOYSA-N	15435	HMDB01097	C01079	121893	
pppi	triphosphate(5-)	UNXRWKVEANCORM-UHFFFAOYSA-N	18036	HMDB03379	C00536	3440921	
pram	5-Phospho-beta-D-ribosylamine	SKCBPEVYGOQGJN-TXICZTDVSA-N	37737	HMDB01128	C03090	439905	
pre_prot	glycophosphatidylinositol (GPI)-anchored protein precursor						
prgnlone	pregnenolone	ORNBQBCIOKFOEO-QGVNFLHTSA-N	16581	HMDB00253	C01953	8955	LMST02030088
prgnlones	pregnenolone sulfate	DIJBBUIOWGGQOP-QGVNFLHTSA-N	35420	HMDB00774	C18044	20845972	LMST05020014
prgstrn	progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N	17026	HMDB01830	C00410	5994	LMST02030159
prist	pristanic acid	PAHGJZDQXIOYTH-UHFFFAOYSA-N	51340	HMDB00795		123929	LMPR0104010022
pristanal	pristanal	IZJRIIWUSIGEAJ-UHFFFAOYSA-N	49189	HMDB01958		14671060	LMPR0104010012
pristcoa	pristanoyl coa	XYJPSQPVCBNZHT-TUKYSRJDSA-N	51341			25137904	
pro_D	D-proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N	16313	HMDB03411	C00763	8988	
pro_L	L-proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N	17203	HMDB00162	C00148	145742	
progly	L-Prolinylglycine	RNKSNIBMTUYWSH-UHFFFAOYSA-N	61695	HMDB11178		6426709	
prostg1	15-dehydro-prostaglandin E1(1-)	VXPBDCBTMSKCKZ-ZHALLVOQSA-N	15548	HMDB01320	C04654	440424	LMFA03010146
prostgd2	prostaglandin D2(1-)	BHMBVRSPMRCCGG-MLHJIOFPSA-N	15555	HMDB01403	C00696	448457	LMFA03010004
prostge1	prostaglandin E1(1-)	GMVPRGQOIOIIMI-DODZYUBVSA-N	15544	HMDB01442	C04741	5280723	LMFA03010134
prostge2	prostaglandin E2(1-)	XEYBRNLFEZDVAW-DODZYUBVSA-N	15551	HMDB01220	C00584	5280360	LMFA03010003
prostgf2	prostaglandin F2alpha(1-)	PXGPLTODNUVGFL-BRIYLRKRSA-N	15553	HMDB01139	C00639	11081	LMFA03010002
prostgh2	prostaglandin H2(1-)	YIBNHAJFJUQSRA-BRIYLRKRSA-N	15554	HMDB01381	C00427	445049	LMFA03010010
prostgi2	prostaglandin I2(1-)	KAQKFAOMNZTLHT-IJCBKZNRSA-N	15552	HMDB01335	C01312	5282411	LMFA03010087
prpncoa	acryloyl-CoA(4-)	POODSGUMUCVRTR-IEXPHMLFSA-N	15513	HMDB02307	C00894	439340	
prpp	5-Phospho-alpha-D-ribose 1-diphosphate	PQGCEDQWHSBAJP-TXICZTDVSA-N	17111	HMDB00280	C00119	7339	
ps_hs	phosphatidylserine		18303				
pser_L	O-Phospho-L-serine	BZQFBWGGLXLEPQ-REOHCLBHSA-N	15811	HMDB00272	C01005	68841	
psyl	psyllium						
psylchol	psillium-glycocholic acid complex						
psyltchol	psyllium-taurocholic acid complex						
psyltdechol	psyllium-taurodeoxycholic acid complex						
ptdca	pentadecanoate	WQEPLUUGTLDZJY-UHFFFAOYSA-N	42504	HMDB00826	C16537	13849	LMFA01010015
ptdcacoa	pentadecanoyl Coenzyme A	VLBCUOVMSMAIJC-XYCQRFKUSA-N		HMDB06499			
ptdcacrn	pendtadenoyl carnitine	MDDWQHVKSHTZTD-FQEVSTJZSA-N					
ptrc	Putrescine	KIDHWZJUCRJVML-UHFFFAOYSA-N	17148	HMDB01414	C00134	1045	
ptth	pantetheine	ZNXZGRMVNNHPCA-VIFPVBQESA-N	16753	HMDB03426	C00831	439322	
pyam5p	Pyridoxamine 5'-phosphate	ZMJGSOSNSPKHNH-UHFFFAOYSA-N	18335	HMDB01555	C00647	1053	
pydam	Pyridoxamine	NHZMQXZHNVQTQA-UHFFFAOYSA-N	16410	HMDB01431	C00534	1052	
pydx	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N	17310	HMDB01545	C00250	1050	
pydx5p	Pyridoxal 5'-phosphate	NGVDGCNFYWLIFO-UHFFFAOYSA-N	18405	HMDB01491	C00018	1051	
pydxn	Pyridoxine	LXNHXLLTXMVWPM-UHFFFAOYSA-N	16709	HMDB00239	C00314	1054	
pylald	perillyl aldehyde	RUMOYJJNUMEFDD-UHFFFAOYSA-N	15421	HMDB03647	C02576	16441	LMPR0102090010
pyr	pyruvate	LCTONWCANYUPML-UHFFFAOYSA-N	32816	HMDB00243	C00022	1060	LMFA01060077
q10	ubiquinone-10	ACTIUHUUMQJHFO-UHFFFAOYSA-N	46245	HMDB01072	C11378	5281915	LMPR02010001
q10h2	Ubiquinol-10	QNTNKSLOFHEFPK-UHFFFAOYSA-N	64183	HMDB13111	C00390	9962735	
quln	quinolinate(2-)	GJAWHXHKYYXBSV-UHFFFAOYSA-N	16675	HMDB00232	C03722	1066	
r1p	alpha-D-Ribose 1-phosphate	YXJDFQJKERBOBM-TXICZTDVSA-N	16300	HMDB01489	C00620	439236	
r5p	alpha-D-Ribose 5-phosphate	KTVPXOYAKDPRHY-AIHAYLRMSA-N	18189	HMDB00618	C03736	440101	
rbl_D	D-ribulose	ZAQJHHRNXZUBTE-NQXXGFSBSA-N	17173	HMDB00621	C00309	151261	
rbt	D-ribitol	HEBKCHPVOIAQTA-ZXFHETKHSA-N	15963	HMDB00508	C00474	827	
retfa	fatty acid retinol						
retinal	retinal	NCYCYZXNIZJOKI-UHFFFAOYSA-N	15035	HMDB01358	C00376	638015	LMPR01090002
retinal_11_cis	11-cis-retinal	NCYCYZXNIZJOKI-UHFFFAOYSA-N	16066	HMDB02152	C02110	5280490	LMPR01090003
retinal_cis_13	13-cis-retinal	NCYCYZXNIZJOKI-UHFFFAOYSA-N	45487	HMDB06220	C00376	6436079	LMPR01090018
retinal_cis_9	all-trans-retinal	NCYCYZXNIZJOKI-UHFFFAOYSA-N	17898	HMDB01358	C00376	638015	LMPR01090002
retinol	retinol	FPIPGXGPPPQFEQ-UHFFFAOYSA-N	50211	HMDB00305	C00473	445354	LMPR01090001
retinol_9_cis	9-cis-retinol	FPIPGXGPPPQFEQ-UHFFFAOYSA-N	17336	HMDB06217	C16682	9947823	LMPR01090009
retinol_cis_11	11-cis-retinol	FPIPGXGPPPQFEQ-UHFFFAOYSA-N	16302	HMDB06216	C00899	5280382	LMPR01090005
retinol_cis_13	13-cis-retinol	FPIPGXGPPPQFEQ-UHFFFAOYSA-N	45479	HMDB06221	C19962	9904001	LMPR01090011
retn	all-trans-retinoate	SHGAZHPCJJPHSC-UHFFFAOYSA-N	15367	HMDB01852	C00777	444795	LMPR01090019
retncoa	retinoyl CoA	GREHPZMOJNYZIO-QPXXXDCKSA-N		HMDB06508		14232703	
retnglc	retinoyl glucuronide	MTGFYEHKPMOVNE-LYVDORBWSA-N	28870	HMDB03141	C11061	5281877	LMPR01090051
rib_D	D-ribose	HMFHBZSHGGEWLO-SOOFDHNKSA-N	47013	HMDB00283	C00121	5779	
ribflv	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N	17015	HMDB00244	C00255	493570	
rnam	N-Ribosylnicotinamide	JLEBZPBDRKPWTD-TURQNECASA-O	15927	HMDB00855	C03150	439924	
ru5p_D	D-ribulose 5-phosphate(2-)	FNZLKVNUWIIPSJ-UHNVWZDZSA-N	17363	HMDB00618	C00199	439184	
s2l2fn2m2masn	PA6						
s2l2n2m2m	de-Fuc form of PA6 (w/o peptide linkage)						
s2l2n2m2masn	de-Fuc form of PA6						
s2l2n2m2mn	de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage)						
s7p	Sedoheptulose 7-phosphate	CBIDVWSRUUODHL-QTSLKERKSA-N	15721	HMDB01068	C05382	22833559	
sT_antigen	sialyl-T antigen		16565				
sTn_antigen	sialyl-Tn antigen						
saccrp_L	L-saccharopinate(1-)	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	16927	HMDB00279	C00449	160556	
sarcs	Sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	15611	HMDB00271	C00213	1088	
sbcoa	suberylcoa						
sbt_D	D-glucitol	FBPFZTCFMRRESA-JGWLITMVSA-N	17924	HMDB00247	C00794	5780	
seahcys	Se-Adenosylselenohomocysteine	UVSMMLABJBJNGH-WWJIDFMMSA-N		HMDB11117	C05692	16682731	
seasmet	Se-Adenosylselenomethionine	GGJFWMOVUFBSIN-YDBXVIPQSA-O	9066	HMDB11118	C05691	24892761	
sebacid	sebacicacid	CXMXRPHRNRROMY-UHFFFAOYSA-N	41865	HMDB00792	C08277	5192	LMFA01170006
sebcoa	sebacoylcoa						
sel	selenate	QYHFIVBSNOWOCQ-UHFFFAOYSA-N	18170		C05697	1089	
selcys	selenocysteine	ZKZBPNGNEQAJSX-UHFFFAOYSA-N	9093	HMDB03288	C05688	25076	
selcyst	Selenocystathionine	ZNWYDQPOUQRDLY-UHFFFAOYSA-N	26630	HMDB06343	C05699	98223	
selhcys	Selenohomocysteine	XDSSPSLGNGIIHP-UHFFFAOYSA-N	9068	HMDB04119	C05698	440763	
selmeth	selenomethionine	RJFAYQIBOAGBLC-UHFFFAOYSA-N	27585	HMDB03966	C05335	15103	
seln	Selenide	SPVXKVOXSXTJOY-UHFFFAOYSA-N	16503	HMDB11110	C01528	533	
selnp	Selenophosphate	JRPHGDYSKGJTKZ-UHFFFAOYSA-N	29269	HMDB03840	C05172	1092	
ser_D	D-serine	MTCFGRXMJLQNBG-UWTATZPHSA-N	16523	HMDB03406	C00740	71077	LMFA01100045
ser_L	L-serine	MTCFGRXMJLQNBG-REOHCLBHSA-N	17115	HMDB00187	C00065	5951	LMFA01100045
sgalside_hs	sulfatide galactocerebroside						
sl_L	(S)-3-sulfonatolactate(2-)	CQQGIWJSICOUON-UWTATZPHSA-N	16712		C11499	443233	
slfcys	S-Sulfo-L-cysteine	NOKPBJYHPHHWAN-REOHCLBHSA-N	27891	HMDB00731	C05824	115015	
so3	Sulfite	LSNNMFCWUKXFEE-UHFFFAOYSA-N	48854	HMDB00240	C00094	1100	
so4	sulfate	QAOWNCQODCNURD-UHFFFAOYSA-N	16189	HMDB01448	C00059	1118	
spc_hs	sphingosylphosphorylcholine	JLVSPVFPBBFMBE-PKTZIBPZSA-N	52897	HMDB06482	C03640	5311445	LMSP01060001
sph1p	(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate	YHEDRJPUIRMZMP-ZWKOTPCHSA-N	16893	HMDB01383	C01120	644260	LMSP01050002
sphgn	sphinganine(1+)	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	16566	HMDB00269	C00836	91486	LMSP01020001
sphings	sphingosine(1+)	WWUZIQQURGPMPG-ZWKOTPCHSA-N	46964	HMDB00252	C00319	31270	LMSP01010001
sphmyln_hs	sphingomyelin betaine		58216				
sphs1p	sphingosine 1-phosphate(1-)	DUYSYHSSBDVJSM-ZWKOTPCHSA-N	37550	HMDB00277	C06124	5353956	LMSP01050001
spmd	Spermidine	ATHGHQPFGPMSJY-UHFFFAOYSA-N	16610	HMDB01257	C00315	1102	
sprm	spermine(4+)	PFNFFQXMRSDOHW-UHFFFAOYSA-N	15746	HMDB01256	C00750	1103	
sql	squalene	YYGNTYWPHWGJRM-UHFFFAOYSA-N	15440	HMDB00256	C00751	11975273	LMPR0106010002
srb_L	L-Sorbose	BJHIKXHVCXFQLS-OTWZMJIISA-N	10295	HMDB01266	C08356	441484	
srtn	serotonin(1+)	QZAYGJVTTNCVMB-UHFFFAOYSA-N	28790	HMDB00259	C00780	5202	
stcoa	Stearoyl-CoA (n-C18:0CoA)	SIARJEKBADXQJG-LFZQUHGESA-N	15541	HMDB01114	C00412	439229	
stcrn	stearoylcarnitine	FNPHNLNTJNMAEE-UHFFFAOYSA-N		HMDB00848		6426855	LMFA07070008
strch1	starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})						
strch2	starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})						
strdnc	stearidonic acid C18:4, n-3	JIWBIWFOSCKQMA-UHFFFAOYSA-N	32389	HMDB06547	C16300	163841	LMFA01030357
strdnccoa	stearidonyl coenzyme A	DDHCSALWDPRVCN-ZAJAMUBWSA-N		HMDB06519	C16163	23724640	LMFA07050046
strdnccrn	stearidonyl carnitine	UQCYGYDOQKYSDD-UHFFFAOYSA-N		HMDB06463		53477835	
subeac	suberic acid	TYFQFVWCELRYAO-UHFFFAOYSA-N	9300	HMDB00893	C08278	10457	LMFA01170001
succ	Succinate	KDYFGRWQOYBRFD-UHFFFAOYSA-N	15741	HMDB00254	C00042	1110	LMFA01170043
succoa	Succinyl-CoA	VNOYUJKHFWYWIR-FZEDXVDRSA-N	57292	HMDB01022	C00091	439161	
sucr	Sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N	17992	HMDB00258	C00089	5988	
sucsal	Succinic semialdehyde	UIUJIQZEACWQSV-UHFFFAOYSA-N	16265	HMDB01259	C00232	1112	LMFA06000118
t2m26dcoa	trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	MPYXOYHSKAAPLW-LYEKXVOZSA-N		HMDB06530	C11945	53477851	
tag1p_D	D-Tagatose 1-phosphate	ZKLLSNQJRLJIGT-PQLUHFTBSA-N		HMDB06328		6101730	
tag_hs	triglyceride		17855				
tagat_D	D-tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N	47693	HMDB03418	C00795	92092	
taur	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N	15891	HMDB00251	C00245	1123	
taxol	paclitaxel	RCINICONZNJXQF-MZXODVADSA-N	45863		C07394	36314	LMPR0104390001
tchola	taurocholate	WBWWGRHZICKQGZ-HZAMXZRMSA-N	28865	HMDB00036		440567	LMST05040001
tcynt	thiocyanate	ZMZDMBWJUHKJPS-UHFFFAOYSA-N	29200	HMDB01453	C01755	781	
tdchola	taurochenodeoxycholate	BHTRKEVKTKCXOH-BJLOMENOSA-N	16525	HMDB00951	C05465	387316	LMST05040005
tdcoa	Tetradecanoyl-CoA (n-C14:0CoA)	DUAFKXOFBZQTQE-XVDJLSDJSA-N	57385	HMDB01521	C02593	25244582	
tdcrn	myristoyl carnitine	PSHXNVGSVNEJBD-LJQANCHMSA-N		HMDB05066		53477791	
tddedi2coa	trans2,6dodecadienoylcoa						
tddedicoa	trans3,6dodecadienoylcoa	KEPSPLQXVPROMK-GXFXHJQUSA-N	28002	HMDB03952	C05280	5280771	
tdeACP	cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)						
tdec4ecoa	trans4decenoylcoa						
tdechola	Taurodeoxycholic acid	AWDRATDZQPNJFN-VAYUFCLWSA-N	9410	HMDB00896	C05463	2733768	LMST05040013
tetd7ecoa	7-tetradecenoylcoa						
tetde5coa	5-tetradecenoylcoa						
tetdec2coa	tetradecadienoylcoa						
tetdec2crn	tetradecadienoyl carnitine						
tetdecdicoa	5,8-tetradecadienoylcoa	MJBZUCVXTFUVFY-MURFETPASA-N		HMDB02288		21252281	
tetdece1coa	tetradecenoylcoa						
tetdece1crn	tetradecenoyl carnitine	NNCBVXBBLABOCB-SEYXRHQNSA-N		HMDB02014		22833575	
tethex3	tetracosahexaenoic acid, n-3	RFKXDFPDYHBCRC-UHFFFAOYSA-N		HMDB02007		11792612	LMFA01030822
tethex3coa	tetracosahexaenoyl coenzyme A	KRIFZIRXAAITHR-JTMXAWMTSA-N		HMDB06243	C16168	53477806	
tetpent3	tetracosapentaenoic acid, n-3	NPTIBOCVSPURCS-UHFFFAOYSA-N		HMDB06323		52921801	LMFA01030821
tetpent3coa	tetracosapentaenoyl coenzyme A, n-3	BNAMTMVBOVNNSH-UYJVTQAVSA-N			C16167	23724644	
tetpent3crn	tetracosapentaenoyl carnitine						
tetpent6	tetracosapentaenoic acid, n-6	VENRYLMOFDSSDJ-UHFFFAOYSA-N		HMDB06322		14505435	LMFA01030820
tetpent6coa	tetracosapentaenoyl coenzyme A, n-6	XZYNVQDKYRHKFG-UYJVTQAVSA-N			C16172	23724649	
tetpent6crn	tetracosapentaenoyl carnitine						
tettet6	tetracosatetraenoic acid n-6	RZHACVKGHNMWOP-UHFFFAOYSA-N		HMDB06246		152972	LMFA01030805
tettet6coa	tetracosatetraenoyl coenzyme A	OKOXEYTYHDPTEW-LDCGWTBWSA-N		HMDB06516	C16171	53477846	
tettet6crn	Tetracosatetraenoyl carnitine	OVCKQONNZPULLZ-LJAQVGFWSA-N					
thbpt	5,6,7,8-tetrahydrobiopterin	FNKQXYHWGSIFBK-UHFFFAOYSA-N	15372	HMDB00027	C00272	1125	
thbpt4acam	4a-hydroxytetrahydrobiopterin	KJKIEFUPAPPGBC-UHFFFAOYSA-N	15374	HMDB02281	C15522	129803	
thcholoylcoa	3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	SZBMUAIJWNJARR-LUAYSRQUSA-N	27403	HMDB12456	C05448	46224536	
thcholst	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al	USFJGINJGUIFSY-XZULNKEGSA-N	16466	HMDB03533	C01301	439479	LMST04030164
