"affy_hg_u95av2"	"entrezgene"
"33107_at"	4591
"35068_at"	181
"32573_at"	8683
"32573_at"	283459
"40901_at"	29966
"1291_s_at"	2264
"34188_at"	490
"37661_at"	490
"40978_s_at"	1038
"40977_f_at"	1038
"35133_at"	2241
"1623_s_at"	2241
"38392_at"	10092
"33552_at"	6579
"40828_at"	8874
"31624_at"	257
"37893_at"	5771
"1264_at"	5771
"1265_g_at"	5771
"33965_at"	6346
"36826_at"	5623
"32358_at"	8838
"1882_g_at"	2122
"1881_at"	2122
"31532_at"	2122
"235_at"	6285
"35437_at"	4886
"35551_g_at"	9468
"35552_at"	9468
"41030_at"	2302
"36417_s_at"	30
"40415_at"	30
"670_s_at"	9586
"670_s_at"	401317
"41370_at"	9410
"35203_at"	23522
"33347_at"	6048
"40923_at"	206358
"39189_at"	3749
"37539_at"	23179
"39808_at"	7481
"2030_at"	7481
"33168_at"	283537
"34292_at"	8269
"40882_at"	8824
"36270_at"	942
"34731_at"	22984
"36826_at"	2962
"35796_at"	11344
"39967_at"	23641
"37518_at"	26747
"34882_at"	10528
"34882_at"	26792
"34882_at"	692201
"34882_at"	692213
"34882_at"	100302138
"40225_at"	2580
"33924_at"	23258
"34818_at"	2119
"552_at"	392
"39700_at"	392
"31451_at"	392
"553_g_at"	392
"1037_at"	58508
"34178_at"	9278
"34179_at"	9278
"35429_at"	83450
"35428_g_at"	83450
"33100_at"	4889
"1769_at"	22983
"35962_at"	22983
"39070_at"	6624
"41141_at"	5612
"36510_at"	2963
"40361_at"	10693
"39550_at"	23127
"35949_at"	23281
"1100_at"	3654
"39260_at"	9122
"961_at"	4763
"940_g_at"	4763
"1236_s_at"	4763
"35328_at"	4763
"38289_r_at"	4763
"739_at"	4763
"34867_at"	2170
"31355_at"	430
"36670_at"	23644
"1237_at"	8870
"136_at"	2853
"1754_at"	1616
"41161_at"	1616
"41679_at"	81563
"35234_at"	8434
"35236_g_at"	8434
"35235_at"	8434
"39216_at"	54346
"33040_at"	54346
"41417_at"	51573
"36164_at"	8050
"35449_at"	3820
"39556_at"	6711
"39452_s_at"	6711
"38054_at"	10542
"37029_at"	539
"37492_at"	79789
"39348_at"	3275
"39349_at"	3275
"33971_f_at"	1618
"33972_r_at"	1618
"37615_at"	2887
"39578_at"	55806
"1477_s_at"	1562
"36599_at"	4200
"34839_at"	10531
"40607_at"	1808
"1584_at"	995
"40185_at"	2670
"34891_at"	8655
"1747_at"	1777
"32277_at"	3738
"31584_at"	7178
"38378_at"	963
"131_at"	6882
"38426_at"	6882
"40866_at"	8508
"33070_at"	3061
"956_at"	10383
"33678_i_at"	10383
"33679_f_at"	10383
"33484_at"	6045
"38959_s_at"	846
"38958_at"	846
"37117_at"	23779
"37117_at"	553158
"37045_at"	399979
"33272_at"	6288
"2025_s_at"	328
"1898_at"	23650
"40193_at"	2026
"35530_f_at"	NA
"39748_at"	6541
"36274_at"	6541
"33542_at"	140883
"31870_at"	951
"41730_at"	4634
"41731_g_at"	4634
"32599_at"	7248
"37477_at"	54476
"31622_f_at"	4494
"41446_f_at"	4494
"38067_at"	23176
"41796_at"	23228
"33654_at"	129025
"38202_at"	2196
"37389_at"	10944
"37445_at"	10329
"786_at"	5422
"39581_at"	1475
"37338_at"	5635
"157_at"	23532
"32813_s_at"	10300
"40976_at"	10300
"35169_at"	1307
"35168_f_at"	1307
"34495_r_at"	23546
"41462_at"	6643
"37387_r_at"	10945
"37386_i_at"	10945
"32816_at"	6449
"38750_at"	4854
"35083_at"	NA
"37202_at"	2147
"40839_at"	5412
"39043_at"	10095
"37406_at"	10982
"34883_at"	9921
"36420_at"	50618
"174_s_at"	50618
"38340_at"	9026
"33440_at"	6935
"33440_at"	100996668
"33752_at"	10625
"36704_at"	11154
"31728_at"	3111
"33967_at"	3111
"31467_at"	3111
"31711_at"	2906
"41294_at"	3855
"740_at"	3359
"741_g_at"	3359
"38007_at"	4771
"37232_at"	9786
"34249_at"	7957
"38578_at"	939
"40111_g_at"	3420
"40112_at"	3420
"40110_at"	3420
"38461_at"	4703
"40971_at"	23294
"1382_at"	6117
"38481_at"	6117
"41368_at"	64849
"40813_at"	6526
"40812_at"	6526
"40070_at"	8241
"533_g_at"	5745
"532_at"	5745
"41065_at"	4793
"41212_r_at"	7458
"31891_at"	1117
"1748_s_at"	10661
"137_at"	10661
"38845_at"	5164
"38844_at"	5164
"39063_at"	70
"1830_s_at"	7040
"41445_at"	7040
"1634_s_at"	7040
"33515_at"	6953
"36825_at"	10346
"32729_at"	4621
"40132_g_at"	51622
"40132_g_at"	221960
"41099_at"	3980
"1188_g_at"	3980
"1187_at"	3980
"1674_at"	7525
"39751_at"	51304
"32435_at"	6143
"39089_at"	4833
"36631_at"	10935
"32272_at"	10376
"32928_at"	25833
"32248_at"	80335
"1621_at"	988
"32041_r_at"	988
"32040_i_at"	988
"510_g_at"	4089
"509_at"	4089
"36953_at"	4089
"33785_at"	576
"1300_at"	7516
"36586_at"	9049
"1749_at"	2639
"33314_at"	2639
"41712_at"	9716
"35205_at"	25920
"31536_at"	57142
"35105_at"	8796
"1007_s_at"	780
"36643_at"	780
"1007_s_at"	100616237
"36643_at"	100616237
"31698_at"	2303
"32496_at"	3753
"35641_g_at"	862
"35638_at"	862
"35639_at"	862
"35640_at"	862
"40564_at"	10762
"34355_at"	4204
"38910_at"	91647
"41865_at"	91647
"37645_at"	969
"41607_at"	5016
"36754_at"	116
"34525_at"	9623
"41129_at"	440026
"37158_at"	201191
"1037_at"	NA
"39318_at"	8115
"39882_at"	1678
"34228_r_at"	10216
"34227_i_at"	10216
"38987_at"	79084
"715_s_at"	91227
"41868_at"	91227
"32893_s_at"	91227
"37531_at"	9779
"35223_at"	11234
"37704_at"	593
"32890_at"	1630
"39681_at"	7704
"32168_s_at"	1827
"1890_at"	9518
"39094_at"	23476
"39093_s_at"	23476
"39516_at"	51367
"31347_at"	NA
"41399_at"	23133
"36332_at"	15
"41228_r_at"	515
"421_at"	7175
"40235_at"	10188
"1134_at"	10188
"35453_at"	1833
"31640_r_at"	6656
"31639_f_at"	6656
"32419_at"	5137
"32418_at"	5137
"35226_at"	2139
"31651_at"	NA
"39322_at"	64410
"41837_at"	56967
"38741_at"	9266
"38415_at"	8073
"1241_at"	8073
"40937_at"	49855
"39571_at"	157922
"39570_at"	157922
"38477_at"	1801
"36716_at"	148
"36715_at"	148
"36255_at"	140
"34116_at"	785
"35693_at"	3241
"38353_at"	10426
"38828_s_at"	8570
"38829_r_at"	8570
"39346_at"	10657
"40077_at"	48
"671_at"	6678
"1126_s_at"	960
"2036_s_at"	960
"40493_at"	960
"31472_s_at"	960
"1125_s_at"	960
"31616_r_at"	960
"31615_i_at"	960
"33273_f_at"	100423062
"1848_at"	5906
"38756_at"	5906
"35802_at"	23360
"33273_f_at"	NA
"40563_at"	23313
"39433_at"	23313
"390_at"	1233
"33274_f_at"	NA
"33205_at"	8464
"36828_at"	23361
"38525_at"	10254
"40290_f_at"	6482
"40291_r_at"	6482
"34603_at"	5132
"38297_at"	9600
"36379_at"	7380
"1923_at"	892
"39251_at"	892
"33203_s_at"	2297
"1011_s_at"	7531
"1069_at"	5743
"39310_at"	624
"39309_at"	624
"40489_at"	1822
"39334_s_at"	1822
"324_f_at"	689
"35055_at"	689
"31932_f_at"	689
"31933_r_at"	689
"33709_at"	5152
"33198_at"	23568
"37742_at"	2720
"31533_s_at"	3752
"39266_at"	3752
"33587_f_at"	3752
"39005_s_at"	26046
"35938_at"	5321
"1002_f_at"	1557
"34078_s_at"	1557
"37871_at"	3375
"32491_at"	1814
"32492_g_at"	1814
"31715_at"	1527
"31715_at"	101060234
"31715_at"	101060305
"35443_at"	23633
"40275_at"	23633
"835_at"	11333
"38757_at"	11333
"38758_at"	11333
"34570_at"	6233
"37293_at"	9793
"39340_at"	3073
"35418_at"	3073
"35419_g_at"	3073
"37196_at"	1003
"32329_at"	3892
"34443_at"	339479
"34442_at"	339479
"418_at"	4288
"419_at"	4288
"37438_at"	9738
"33684_at"	7482
"34293_at"	3801
"34294_at"	3801
"38421_at"	200081
"38830_at"	55324
"33905_at"	8932
"39029_at"	8896
"37507_i_at"	55660
"37506_at"	55660
"32809_at"	7572
"33306_at"	7572
"36575_at"	5996
"34685_at"	79912
"33511_at"	7634
"41105_s_at"	4301
"39511_at"	4301
"37671_at"	3910
"38582_at"	6690
"1455_f_at"	1559
"35459_at"	6003
"31836_at"	4528
"40342_at"	57054
"37534_at"	NA
"41688_at"	51090
"41689_at"	51090
"37701_at"	5997
"38753_at"	11260
"38279_at"	2781
"41491_s_at"	23250
"41492_r_at"	23250
"33538_at"	283652
"34041_at"	6367
"34693_at"	10610
"41776_at"	475
"772_at"	1398
"38219_at"	1398
"39934_at"	9609
"35255_at"	10527
"1644_at"	8668
"32230_at"	8668
"39923_at"	94134
"33131_at"	6659
"36288_at"	3887
"34932_at"	9947
"38038_at"	4060
"41273_at"	439921
"33527_at"	3760
"36252_at"	1489
"32161_at"	83752
"32161_at"	100507577
"38211_at"	26137
"31645_at"	10917
"37693_at"	8650
"32449_at"	1609
"39370_at"	81631
"33238_at"	3932
"2059_s_at"	3932
"1266_s_at"	3932
"35669_at"	23242
"37623_at"	4929
"547_s_at"	4929
"36404_at"	2740
"36405_s_at"	2740
"38607_at"	9032
"37401_g_at"	22906
"35789_at"	22906
"537_f_at"	613
"34679_at"	613
"1333_f_at"	613
"2043_s_at"	613
"754_s_at"	613
"1339_s_at"	613
"41034_s_at"	6820
"33236_at"	5920
"38213_at"	695
"40994_at"	2869
"1135_at"	2869
"37558_at"	10643
"36058_at"	84164
"476_s_at"	3065
"38771_at"	3065
"37052_at"	1608
"1204_at"	1608
"40698_at"	9976
"35295_g_at"	6738
"35293_at"	6738
"35294_at"	6738
"31468_f_at"	2911
"33510_s_at"	2911
"33509_at"	2911
"37179_at"	4778
"41021_s_at"	2820
"41022_r_at"	2820
"36174_at"	65108
"1198_at"	1910
"35138_at"	10270
"35704_at"	11145
"1060_g_at"	4916
"32345_at"	4916
"37839_at"	4916
"39596_at"	4916
"35743_at"	10898
"39371_at"	23174
"38101_at"	23174
"38399_at"	6629
"40910_at"	829
"34400_at"	27089
"37026_at"	1316
"37115_at"	23613
"842_at"	23613
"36957_at"	23613
"41054_at"	23149
"35772_at"	23365
"35151_at"	10263
"38548_at"	1558
"1175_s_at"	1558
"37367_at"	529
"38583_at"	8707
"36148_at"	333
"37664_at"	1819
"38075_at"	6856
"38041_at"	2589
"39604_at"	9595
"31856_at"	2615
"31890_s_at"	7702
"31529_at"	3889
"31546_at"	6141
"32025_at"	6934
"38324_at"	51599
"38609_at"	6442
"38568_at"	10210
"823_at"	6376
"34511_s_at"	NA
"33691_at"	NA
"1393_at"	654231
"35939_s_at"	5457
"35940_at"	5457
"37714_at"	2596
"41791_at"	57020
"39764_at"	90
"829_s_at"	2950
"33396_at"	2950
"32328_at"	3891
"35679_s_at"	1804
"1318_at"	5928
"40418_at"	5928
"36256_at"	4045
"35039_at"	23142
"32249_at"	3075
"32250_at"	3075
"41133_at"	10146
"1395_at"	389
"41523_at"	10981
"33121_g_at"	6001
"33120_at"	6001
"34971_at"	26150
"32152_at"	286
"35849_at"	23210
"35851_g_at"	23210
"35850_at"	23210
"41636_at"	9727
"32726_g_at"	637
"32725_at"	637
"33849_at"	10135
"33469_r_at"	10878
"31591_s_at"	10878
"35106_at"	881
"34500_at"	9478
"35147_at"	23263
"36341_s_at"	3078
"32249_at"	3078
"32811_at"	4641
"37991_at"	3703
"41728_at"	9761
"38977_at"	8565
"36342_r_at"	3080
"36341_s_at"	3080
"40206_at"	5681
"323_at"	5681
"40207_g_at"	5681
"33214_at"	6183
"33215_g_at"	6183
"39924_at"	23091
"40867_at"	5518
"922_at"	5518
"31591_s_at"	10877
"39788_at"	8502
"33475_at"	8502
"34501_at"	860
"34502_g_at"	860
"36112_r_at"	6427
"36111_s_at"	6427
"36112_r_at"	693221
"36111_s_at"	693221
"36141_at"	440387
"35474_s_at"	1277
"35473_at"	1277
"34270_at"	23658
"1053_at"	5982
"34616_at"	2165
"38979_at"	4712
"38113_at"	23345
"38026_at"	2192
"38027_at"	2192
"40134_at"	9551
"38514_at"	3543
"40046_r_at"	753
"39804_at"	753
"40045_g_at"	753
"33569_at"	10462
"40315_at"	11005
"36206_at"	6566
"41602_at"	3208
"32805_at"	1645
"794_at"	5777
"33370_r_at"	6307
"33369_at"	6307
"808_at"	5874
"32160_at"	6477
"39408_at"	35
"2086_s_at"	7301
"1063_s_at"	7301
"1399_at"	7301
"35246_at"	7301
"37172_at"	1361
"32064_at"	5469
"40205_g_at"	1506
"40204_at"	1506
"385_at"	1506
"386_g_at"	1506
"41330_s_at"	9860
"36564_at"	127544
"112_g_at"	138474
"41020_at"	5126
"467_at"	26578
"39761_at"	23080
"1446_at"	5683
"37886_at"	26993
"35477_at"	7633
"40789_at"	204
"40788_at"	204
"1183_at"	6361
"37726_at"	11222
"36606_at"	1363
"33058_at"	9119
"36141_at"	1504
"37799_at"	433
"34684_at"	5965
"354_s_at"	5965
"37120_at"	8277
"33221_at"	22976
"33381_at"	8202
"40205_g_at"	NA
"384_at"	NA
"40204_at"	NA
"385_at"	NA
"386_g_at"	NA
"384_at"	5699
"38841_at"	10422
"32856_at"	57553
"35739_at"	8897
"41761_at"	7073
"41763_g_at"	7073
"41762_at"	7073
"36287_at"	5294
"38657_s_at"	1211
"37915_at"	29994
"33155_at"	3425
"1798_at"	25800
"41032_at"	5125
"1751_g_at"	2193
"34291_at"	2193
"1750_at"	2193
"40020_at"	1951
"34854_at"	57019
"37776_at"	10745
"40412_at"	9232
"36203_at"	4953
"1081_at"	4953
"34639_at"	6927
"34640_at"	6927
"39687_at"	25814
"39685_at"	25814
"39686_g_at"	25814
"36443_at"	1770
"34630_s_at"	1770
"36485_at"	6650
"37023_at"	3936
"36960_at"	1912
"37267_at"	7064
"2051_at"	4255
"2052_g_at"	4255
"34516_at"	6557
"37828_at"	54665
"36899_at"	6304
"35667_at"	6304
"33668_at"	6136
"35268_at"	64844
"37294_at"	694
"34752_at"	140609
"37572_at"	885
"39112_at"	7392
"941_at"	5694
"38504_at"	726
"34760_at"	9936
"31935_s_at"	1663
"39765_at"	83660
"31865_at"	NA
"37016_at"	1892
"38477_at"	124641
"31945_s_at"	4068
"38147_at"	4068
"36661_s_at"	929
"38073_at"	8731
"36059_at"	4038
"39927_at"	394
"2029_at"	394
"36625_at"	641371
"36207_at"	6397
"38782_at"	2965
"36808_at"	26191
"36625_at"	10965
"37917_at"	54468
"33242_at"	90121
"34855_at"	10914
"38160_at"	4065
"38160_at"	100526664
"31310_at"	2741
"41394_at"	5338
"36937_s_at"	9124
"41464_at"	9739
"35303_at"	3638
"32544_s_at"	6251
"32545_r_at"	6251
"33937_at"	100302152
"33938_g_at"	100302152
"32807_at"	25948
"40747_at"	9472
"37422_at"	5480
"34626_at"	3090
"37221_at"	5577
"40119_at"	10491
"40119_at"	100653071
"32159_at"	3845
"1940_at"	3845
"41807_at"	138151
"31333_at"	7092
"35118_at"	3931
"39169_at"	23480
"32069_at"	9683
"1752_at"	811
"32543_at"	811
"37519_at"	432
"33700_at"	10253
"38200_at"	2245
"36605_at"	6925
"35461_at"	22925
"33269_at"	9091
"38755_at"	8772
"929_at"	5465
"38903_at"	2709
"38761_s_at"	11328
"32805_at"	1646
"32805_at"	101060798
"41076_at"	2707
"40546_s_at"	4695
"40687_at"	2701
"35865_at"	2494
"881_at"	3694
"881_at"	100505984
"1268_at"	7317
"41240_at"	5683
"1141_at"	4161
"420_at"	4158
"32551_at"	2202
"39273_at"	10178
"34732_at"	3799
"33197_at"	4647
"41041_s_at"	4647
"39073_at"	4830
"1985_s_at"	4830
"1521_at"	4830
"32371_at"	26032
"33766_at"	7433
"38078_at"	2317
"41780_at"	8500
"41782_g_at"	8500
"944_s_at"	8500
"41781_at"	8500
"34563_at"	9928
"39872_at"	51512
"39375_g_at"	51512
"39374_at"	51512
"40326_at"	869
"38368_at"	1854
"32999_at"	631
"34807_at"	10539
"35763_at"	23218
"41729_at"	25820
"1133_at"	2020
"31755_at"	2020
"36269_at"	9508
"39767_at"	10694
"31672_g_at"	5937
"333_s_at"	5937
"33867_s_at"	5937
"38385_at"	11034
"269_at"	8638
"34491_at"	8638
"39376_at"	204851
"39004_at"	64963
"1496_at"	5786
"37223_at"	6443
"37327_at"	1956
"1537_at"	1956
"34688_at"	23271
"33798_at"	23293
"39809_at"	26959
"33212_at"	6238
"33213_g_at"	6238
"36224_g_at"	6421
"36223_at"	6421
"40638_at"	6421
"41199_s_at"	6421
"36224_g_at"	100996496
"36223_at"	100996496
"40638_at"	100996496
"41199_s_at"	100996496
"34051_at"	23143
"37704_at"	NA
"36525_at"	25827
"32354_at"	64067
"39742_at"	10010
"36708_at"	1368
"36459_at"	22875
"2083_at"	887
"35923_at"	887
"39627_at"	8411
"33982_f_at"	7594
"34444_at"	9142
"41396_at"	7461
"41220_at"	10801
"33576_at"	26050
"39016_r_at"	3853
"39015_f_at"	3853
"33247_at"	10213
"39872_at"	55687
"37443_at"	55687
"39521_at"	6560
"38625_g_at"	6560
"38624_at"	6560
"441_s_at"	3976
"38181_at"	4320
"39344_at"	29896
"39343_at"	29896
"37399_at"	8644
"32635_at"	51592
"35187_at"	51592
"1579_at"	5008
"31978_at"	3834
"40474_r_at"	3836
"38939_r_at"	10716
"38938_at"	10716
"36788_at"	2262
"39762_at"	9202
"33520_at"	2155
"41197_at"	5886
"1753_s_at"	5886
"33814_at"	10298
"32646_at"	23046
"40234_at"	8214
"34286_at"	10286
"38205_at"	4761
"41175_at"	865
"33697_at"	5027
"31570_at"	6492
"40030_at"	5616
"32200_at"	55
"617_at"	55
"34860_g_at"	10916
"34859_at"	10916
"31996_at"	10564
"34484_at"	10564
"34950_at"	23090
"40416_at"	6598
"36955_at"	10960
"39979_at"	2159
"31676_at"	7757
"33124_at"	7444
"39315_at"	284
"1929_at"	284
"38375_at"	2098
"2033_s_at"	7465
"36909_at"	7465
"32749_s_at"	2316
"32750_r_at"	2316
"41182_at"	1638
"31465_g_at"	1638
"31464_at"	1638
"34913_at"	779
"40743_at"	270
"36853_at"	2890
"36855_r_at"	2890
"36854_s_at"	2890
"37911_at"	6810
"35757_at"	11052
"41660_at"	9620
"32535_at"	2200
"37109_at"	8858
"613_at"	3852
"1539_at"	4893
"41668_r_at"	23483
"41667_s_at"	23483
"41434_at"	64854
"35581_at"	NA
"39135_at"	23151
"33125_at"	55120
"36045_at"	10973
"38558_at"	4099
"38474_at"	875
"38002_s_at"	775
"33623_g_at"	775
"38001_at"	775
"38804_at"	1434
"34823_at"	1803
"33421_s_at"	6309
"41355_at"	53335
"38307_at"	23154
"38308_g_at"	23154
"40213_at"	6594
"31786_at"	10656
"31724_at"	6469
"41309_g_at"	1487
"41308_at"	1487
"39726_at"	2641
"35877_at"	11166
"35709_at"	55312
"1310_at"	5690
"35110_at"	54737
"34701_at"	1742
"41463_at"	127703
"39403_at"	23317
"34110_g_at"	5625
"40042_r_at"	5625
"39945_at"	2191
"37364_at"	11331
"34609_g_at"	10399
"34608_at"	10399
"34609_g_at"	619570
"34608_at"	619570
"34609_g_at"	619571
"34608_at"	619571
"33343_at"	9604
"41682_s_at"	594
"41684_at"	594
"33285_i_at"	80143
"41098_at"	23500
"35926_s_at"	4069
"35469_at"	3356
"35471_g_at"	3356
"33895_at"	26751
"38218_at"	2650
"39090_at"	11163
"39090_at"	100996752
"39090_at"	101060261
"34730_g_at"	7216
"34729_at"	7216
"38807_at"	3308
"1480_at"	3308
"34735_at"	6093
"33612_at"	64135
"41823_at"	6780
"32574_at"	6609
"37372_at"	6609
"38682_at"	8314
"32380_at"	5317
"34461_at"	6847
"37556_at"	25801
"36089_at"	22876
"33399_at"	171546
"33400_r_at"	171546
"38290_at"	10636
"40893_at"	8803
"35482_at"	1109
"34955_at"	10257
"1931_at"	10257
"39861_at"	2017
"33565_at"	7252
"41152_f_at"	6173
"41152_f_at"	100529097
"31869_at"	23075
"37355_at"	10948
"35497_at"	10100
"32214_at"	9352
"38664_at"	10428
"38665_at"	10428
"38377_at"	7994
"840_at"	7994
"790_at"	4803
"791_g_at"	4803
"35515_at"	192669
"33778_at"	25771
"40683_at"	2888
"32434_at"	4082
"34733_at"	10291
"37316_r_at"	55837
"37315_f_at"	55837
"33718_at"	58525
"1388_g_at"	7421
"1410_at"	7421
"38793_at"	7139
"35515_at"	27285
"33442_at"	158471
"36505_at"	845
"36326_at"	4808
"34368_at"	3066
"38411_at"	6653
"32140_at"	6653
"33596_at"	50859
"1260_s_at"	2940
"32116_at"	11322
"41430_at"	23335
"34705_at"	27095
"33650_at"	55661
"33282_at"	3898
"34737_at"	10466
"41755_at"	22837
"35261_at"	9535
"39316_at"	57799
"33889_s_at"	9993
"41537_r_at"	4784
"35690_s_at"	4784
"38486_at"	7135
"32225_at"	476
"32186_at"	8140
"33175_at"	585
"39833_at"	50488
"41572_r_at"	5966
"1856_at"	5966
"38699_at"	10382
"33678_i_at"	10382
"429_f_at"	10382
"600_at"	5868
"36110_at"	5868
"36761_at"	58495
"35233_r_at"	1070
"35232_f_at"	1070
"32832_at"	10296
"33304_at"	3669
"37822_at"	400506
"37177_at"	965
"39949_at"	4337
"31328_at"	6569
"39894_f_at"	23774
"39895_r_at"	23774
"41699_f_at"	23774
"38700_at"	1465
"38521_at"	933
"38522_s_at"	933
"39980_at"	7443
"32957_g_at"	124152
"32956_at"	124152
"40239_g_at"	124152
"40238_at"	124152
"32958_at"	124152
"38086_at"	3321
"276_at"	3301
"39118_at"	3301
"36517_at"	7307
"1101_at"	322
"40738_at"	914
"40908_r_at"	8451
"39542_at"	8507
"31337_at"	2797
"1660_at"	7334
"36604_at"	7334
"35000_at"	8744
"37237_at"	10947
"37792_s_at"	5892
"37793_r_at"	5892
"34054_at"	970
"37464_at"	5194
"34042_at"	1101
"32472_at"	5020
"32032_at"	8220
"32032_at"	23617
"33983_at"	9398
"35838_at"	NA
"34518_at"	23105
"38656_s_at"	79022
"38655_at"	79022
"31788_at"	9889
"39573_at"	2898
"39572_at"	2898
"34888_at"	3074
"37870_at"	8458
"35161_at"	22888
"34096_at"	22995
"41247_at"	3745
"40693_at"	3745
"38332_at"	5025
"37994_at"	2332
"37995_s_at"	2332
"36533_at"	5740
"759_at"	5740
"895_at"	NA
"32817_at"	23541
"41300_s_at"	9445
"1282_s_at"	2011
"965_at"	2011
"35225_at"	7629
"33894_at"	10276
"38248_at"	9762
"895_at"	4282
"39534_at"	23617
"34885_at"	9144
"36186_at"	NA
"34621_at"	3849
"39960_at"	27235
"31895_at"	571
"31895_at"	100379661
"38998_g_at"	6576
"39825_at"	6576
"31571_at"	10622
"36725_at"	6326
"39437_at"	84364
"1557_at"	5058
"1558_g_at"	5058
"37838_at"	2161
"1012_at"	8850
"910_at"	7083
"41400_at"	7083
"37254_at"	7692
"1099_s_at"	2953
"1099_s_at"	653689
"39888_at"	9334
"33452_at"	5327
"32296_at"	763
"32774_at"	4714
"36611_at"	52
"35100_at"	51046
"35092_at"	6621
"41298_at"	10905
"34065_at"	9480
"31742_at"	8740
"39207_r_at"	176
"39206_s_at"	176
"38965_at"	176
"39758_f_at"	3916
"41698_at"	23315
"1905_s_at"	5925
"1571_f_at"	5925
"1672_f_at"	5925
"2044_s_at"	5925
"1900_at"	5925
"35815_at"	29072
"742_at"	3026
"36484_at"	2591
"36483_at"	2591
"36568_at"	57030
"36567_at"	57030
"34223_at"	1441
"596_s_at"	1441
"33430_at"	25941
"33429_at"	25941
"36071_at"	55705
"33914_r_at"	2235
"35838_at"	57862
"33980_at"	5207
"37233_at"	4973
"41436_at"	7750
"39863_at"	9726
"39579_at"	9071
"558_at"	3848
"38376_at"	37
"374_f_at"	100037417
"39517_at"	56951
"34540_at"	2899
"37765_at"	25802
"36050_at"	9825
"32830_g_at"	10440
"32831_at"	10440
"32829_at"	10440
"41857_r_at"	171586
"38670_at"	55905
"33294_at"	23016
"36569_at"	23016
"32490_at"	1089
"34895_at"	11196
"34896_at"	11196
"34830_at"	81552
"34830_at"	101060281
"37971_at"	11177
"40240_at"	51704
"33313_g_at"	1409
"33311_at"	1409
"33312_at"	1409
"35759_at"	10576
"33439_at"	150094
"36959_at"	6051
"32349_at"	11199
"39085_at"	7134
"35042_at"	1815
"33710_at"	10162
"35375_at"	27301
"35676_at"	7802
"38161_at"	10195
"1968_g_at"	81608
"41371_at"	2968
"36897_at"	23209
"36930_at"	29889
"38346_at"	11062
"37285_at"	212
"39971_at"	4066
"36959_at"	1999
"40445_at"	1999
"34044_at"	11077
"41218_at"	9736
"658_at"	7058
"659_g_at"	7058
"35544_at"	9283
"864_at"	3110
"33916_at"	11188
"35450_s_at"	2969
"466_at"	2969
"39862_at"	339105
"32947_at"	6335
"38554_at"	55973
"34169_s_at"	4952
"41227_at"	4952
"35857_at"	2897
"35855_s_at"	2897
"35856_r_at"	2897
"878_s_at"	5617
"40003_at"	2813
"32096_at"	55621
"31718_at"	225
"33330_at"	8218
"40585_at"	113
"34002_at"	3284
"1760_s_at"	5778
"39672_at"	5778
"40960_at"	2683
"32772_s_at"	2683
"41241_at"	4677
"38920_at"	1111
"32450_at"	6332
"37549_g_at"	27241
"37547_at"	27241
"37548_at"	27241
"35721_at"	3283
"933_f_at"	7644
"932_i_at"	7644
"40508_at"	2941
"40567_at"	7846
"160035_at"	1087
"40532_at"	332
"1392_at"	2870
"38994_at"	8835
"37806_at"	22941
"35416_at"	8029
"35417_at"	8029
"35771_at"	10522
"33942_s_at"	6812
"1729_at"	8717
"34367_at"	26227
"1582_at"	1048
"31863_at"	23076
"41702_r_at"	10621
"38945_at"	4520
"38170_at"	23230
"40001_r_at"	23230
"40000_f_at"	23230
"35767_at"	11345
"36371_at"	4238
"35217_at"	4238
"40968_at"	9021
"41599_at"	2627
"31458_at"	51350
"40037_at"	7512
"32326_at"	84851
"36279_at"	23247
"35345_at"	3158
"35960_at"	3551
"511_s_at"	2444
"35023_at"	2444
"39300_at"	810
"33290_at"	3633
"38716_at"	10645
"38354_at"	1051
"588_at"	5770
"40137_at"	5770
"591_s_at"	5770
"31866_at"	54623
"39634_at"	9353
"598_at"	1280
"37605_at"	1280
"35714_at"	8566
"32649_at"	6932
"31440_at"	6932
"1670_at"	7027
"37757_at"	7027
"34925_at"	4660
"41137_at"	4660
"40966_at"	27347
"37845_at"	3071
"32067_at"	NA
"33634_at"	5205
"37379_at"	10946
"40736_at"	1015
"38083_at"	4853
"32018_at"	84612
"38630_at"	253782
"34777_at"	133
"36105_at"	4680
"32439_at"	496
"36251_at"	127833
"33006_at"	27290
"36743_at"	55568
"34394_at"	23394
"36910_at"	6416
"1845_at"	6416
"1712_s_at"	6416
"32468_f_at"	1084
"32044_at"	9690
"34798_at"	573
"35227_at"	5932
"41371_at"	57176
"822_s_at"	8738
"1211_s_at"	8738
"33675_at"	5453
"37220_at"	2210
"37220_at"	100132417
"34972_s_at"	8632
"33297_at"	221443
"36060_at"	6729
"37355_at"	8557
"39002_at"	8557
"40851_r_at"	10483
"32352_at"	5409
"33611_g_at"	9073
"33610_at"	9073
"40296_at"	54440
"1904_at"	26292
"37250_at"	26292
"1904_at"	100527950
"37250_at"	100527950
"39713_at"	10765
"34559_at"	388818
"38940_at"	57405
"34879_at"	8813
"1904_at"	81025
"37250_at"	81025
"37972_at"	1776
"33915_at"	84193
"36913_at"	7884
"37998_at"	6499
"31398_at"	8647
"31562_at"	6011
"35785_at"	23710
"35193_at"	1102
"39657_at"	3851
"36948_at"	23741
"38060_at"	4725
"38264_at"	5877
"35536_at"	9718
"32642_at"	1463
"39059_at"	1717
"34403_at"	4240
