"GSM34592.CEL.gz"	"GSM34593.CEL.gz"	"GSM34594.CEL.gz"
"39910_at"	"P"	"P"	"A"
"39911_at"	"A"	"A"	"A"
"39912_at"	"A"	"A"	"A"
"39913_at"	"A"	"A"	"A"
"39914_r_at"	"A"	"A"	"A"
"39915_at"	"A"	"A"	"A"
"39916_r_at"	"P"	"P"	"P"
"39917_at"	"P"	"P"	"P"
"39918_at"	"P"	"P"	"P"
"39919_at"	"A"	"A"	"A"
"39920_r_at"	"P"	"P"	"P"
"39921_at"	"P"	"P"	"P"
"39922_at"	"A"	"A"	"A"
"39923_at"	"P"	"P"	"P"
"39924_at"	"P"	"P"	"P"
"39925_at"	"A"	"A"	"A"
"39926_at"	"P"	"P"	"P"
"39927_at"	"P"	"P"	"P"
"39928_at"	"A"	"A"	"A"
"39929_at"	"P"	"P"	"P"
"39930_at"	"A"	"A"	"A"
"39931_at"	"P"	"P"	"P"
"39932_at"	"P"	"P"	"P"
"39933_at"	"A"	"A"	"A"
"39934_at"	"P"	"P"	"P"
"39935_at"	"A"	"A"	"A"
"39936_at"	"A"	"A"	"A"
"39937_at"	"A"	"A"	"A"
"39938_g_at"	"A"	"A"	"A"
"39939_at"	"P"	"P"	"P"
"39940_at"	"P"	"A"	"A"
"39941_at"	"A"	"A"	"A"
"39942_at"	"A"	"A"	"A"
"39943_at"	"P"	"P"	"P"
"39944_at"	"P"	"P"	"P"
"39945_at"	"P"	"P"	"P"
"39946_at"	"A"	"A"	"A"
"39947_at"	"A"	"A"	"A"
"39948_at"	"A"	"A"	"A"
"39949_at"	"A"	"A"	"A"
"39950_at"	"P"	"P"	"P"
"39951_at"	"P"	"P"	"P"
"39952_at"	"A"	"A"	"A"
"39953_i_at"	"P"	"P"	"P"
"39954_r_at"	"M"	"M"	"P"
"39955_at"	"P"	"P"	"P"
"39956_at"	"A"	"A"	"M"
"39957_at"	"P"	"P"	"P"
"39958_at"	"P"	"P"	"P"
"39959_at"	"A"	"A"	"A"
"39960_at"	"P"	"P"	"P"
"39961_at"	"A"	"A"	"A"
"39962_at"	"P"	"P"	"P"
"39963_at"	"M"	"A"	"M"
"39964_at"	"P"	"P"	"P"
"39965_at"	"P"	"P"	"P"
"39966_at"	"P"	"P"	"P"
"39967_at"	"P"	"P"	"P"
"39968_at"	"A"	"A"	"A"
"39969_at"	"P"	"P"	"P"
"39970_at"	"A"	"A"	"A"
"39971_at"	"A"	"A"	"A"
"39972_at"	"A"	"A"	"A"
"39973_at"	"P"	"P"	"P"
"39974_at"	"A"	"A"	"A"
"39975_at"	"P"	"P"	"P"
"39976_at"	"P"	"P"	"P"
"39977_at"	"P"	"P"	"P"
"39978_at"	"A"	"A"	"M"
"39979_at"	"A"	"A"	"A"
"39980_at"	"P"	"P"	"P"
"39981_at"	"A"	"A"	"A"
"39982_r_at"	"A"	"A"	"A"
"39983_at"	"P"	"P"	"P"
"39984_g_at"	"A"	"A"	"A"
"39985_r_at"	"A"	"A"	"P"
"39986_at"	"P"	"P"	"P"
"39987_at"	"P"	"A"	"P"
"39988_at"	"A"	"A"	"A"
"39989_at"	"P"	"A"	"M"
"39990_at"	"P"	"P"	"P"
"39991_at"	"A"	"A"	"A"
"39992_at"	"A"	"A"	"A"
"39993_at"	"P"	"P"	"P"
"39994_at"	"A"	"A"	"A"
"39995_s_at"	"P"	"P"	"P"
"39996_at"	"A"	"A"	"A"
"39997_at"	"A"	"A"	"A"
"39998_at"	"A"	"A"	"A"
"39999_at"	"P"	"P"	"A"
"400_at"	"A"	"A"	"A"
"40000_f_at"	"P"	"P"	"P"
"40001_r_at"	"A"	"A"	"A"
"40002_r_at"	"P"	"P"	"P"
"40003_at"	"A"	"A"	"A"
"40004_at"	"P"	"P"	"P"
"40005_at"	"P"	"P"	"P"
"40006_at"	"P"	"P"	"P"
"40007_at"	"A"	"A"	"A"
"40008_at"	"A"	"A"	"A"
"40009_at"	"A"	"A"	"M"
"40010_s_at"	"A"	"A"	"A"
"40011_s_at"	"A"	"A"	"A"
"40012_at"	"P"	"P"	"P"
"40013_at"	"A"	"A"	"A"
"40014_at"	"A"	"A"	"A"
"40015_at"	"A"	"A"	"A"
"40016_g_at"	"P"	"P"	"P"
"40017_at"	"P"	"P"	"P"
"40018_at"	"P"	"P"	"P"
"40019_at"	"P"	"A"	"A"
"40020_at"	"P"	"P"	"P"
"40021_at"	"A"	"A"	"A"
"40022_at"	"P"	"P"	"P"
"40023_at"	"P"	"P"	"P"
"40024_at"	"P"	"P"	"P"
"40025_at"	"M"	"P"	"M"
"40026_g_at"	"A"	"A"	"A"
"40027_at"	"P"	"P"	"P"
"40028_at"	"A"	"A"	"A"
"40029_at"	"A"	"A"	"A"
"40030_at"	"A"	"A"	"A"
"40031_at"	"A"	"A"	"A"
"40032_at"	"A"	"A"	"P"
"40033_at"	"P"	"P"	"M"
"40034_r_at"	"A"	"A"	"A"
"40035_at"	"A"	"A"	"A"
"40036_at"	"P"	"P"	"P"
"40037_at"	"A"	"A"	"A"
"40038_at"	"A"	"A"	"A"
"40039_g_at"	"P"	"P"	"P"
"40040_at"	"P"	"M"	"M"
"40041_at"	"P"	"P"	"P"
"40042_r_at"	"A"	"A"	"A"
"40043_at"	"P"	"P"	"P"
"40044_at"	"A"	"A"	"A"
"40045_g_at"	"P"	"P"	"P"
"40046_r_at"	"A"	"A"	"A"
"40047_at"	"P"	"P"	"P"
"40048_at"	"P"	"P"	"P"
"40049_at"	"A"	"A"	"A"
"40050_at"	"P"	"P"	"P"
"40051_at"	"P"	"P"	"P"
"40052_at"	"P"	"P"	"P"
"40053_at"	"A"	"A"	"A"
"40054_at"	"P"	"P"	"P"
"40055_s_at"	"A"	"A"	"A"
"40056_at"	"P"	"P"	"P"
"40057_at"	"A"	"A"	"A"
"40058_s_at"	"A"	"A"	"M"
"40059_r_at"	"A"	"A"	"A"
"40060_r_at"	"P"	"P"	"P"
"40061_at"	"P"	"P"	"P"
"40062_s_at"	"A"	"A"	"A"
"40063_at"	"P"	"P"	"P"
"40064_at"	"P"	"P"	"P"
"40065_s_at"	"P"	"P"	"P"
"40066_at"	"P"	"P"	"P"
"40067_at"	"P"	"P"	"P"
"40068_at"	"P"	"P"	"P"
"40069_at"	"P"	"P"	"P"
"40070_at"	"P"	"P"	"P"
"40071_at"	"P"	"P"	"P"
"40072_at"	"P"	"P"	"P"
"40073_at"	"A"	"A"	"A"
"40074_at"	"P"	"P"	"P"
"40075_at"	"P"	"P"	"P"
"40076_at"	"P"	"P"	"P"
"40077_at"	"P"	"P"	"P"
"40078_at"	"P"	"P"	"P"
"40079_at"	"P"	"P"	"P"
"40080_at"	"P"	"P"	"P"
"40081_at"	"P"	"P"	"P"
"40082_at"	"P"	"P"	"P"
"40083_at"	"P"	"P"	"P"
"40084_at"	"P"	"P"	"P"
"40085_s_at"	"P"	"P"	"P"
"40086_at"	"P"	"P"	"P"
"40087_at"	"P"	"A"	"P"
"40088_at"	"P"	"P"	"P"
"40089_at"	"P"	"P"	"P"
"40090_at"	"P"	"P"	"P"
"40091_at"	"P"	"P"	"P"
"40092_at"	"P"	"P"	"P"
"40093_at"	"A"	"A"	"A"
"40094_r_at"	"A"	"A"	"A"
"40095_at"	"A"	"A"	"A"
"40096_at"	"P"	"P"	"P"
"40097_at"	"P"	"A"	"P"
"40098_at"	"P"	"P"	"P"
"40099_at"	"P"	"P"	"P"
"401_s_at"	"A"	"A"	"A"
"40100_at"	"P"	"P"	"P"
"40101_g_at"	"P"	"P"	"P"
"40102_at"	"P"	"P"	"P"
"40103_at"	"P"	"P"	"P"
"40104_at"	"P"	"P"	"P"
"40105_at"	"P"	"P"	"P"
"40106_at"	"P"	"P"	"P"
"40107_at"	"P"	"P"	"P"
"40108_at"	"P"	"P"	"P"
"40109_at"	"P"	"P"	"P"
"40110_at"	"P"	"P"	"P"
"40111_g_at"	"P"	"P"	"P"
"40112_at"	"P"	"P"	"P"
"40113_at"	"P"	"P"	"P"
"40114_at"	"M"	"A"	"A"
"40115_at"	"P"	"P"	"P"
"40116_at"	"P"	"P"	"P"
"40117_at"	"P"	"P"	"P"
"40118_at"	"A"	"A"	"A"
"40119_at"	"P"	"P"	"P"
"40120_at"	"P"	"P"	"P"
"40121_at"	"P"	"P"	"P"
"40122_at"	"P"	"P"	"P"
"40123_at"	"P"	"P"	"P"
"40124_at"	"P"	"P"	"P"
"40125_at"	"P"	"P"	"P"
"40126_at"	"P"	"P"	"P"
"40127_at"	"P"	"P"	"P"
"40128_at"	"P"	"P"	"P"
"40129_at"	"P"	"P"	"P"
"40130_at"	"P"	"P"	"P"
"40131_at"	"P"	"P"	"A"
"40132_g_at"	"P"	"P"	"P"
"40133_s_at"	"P"	"P"	"P"
"40134_at"	"P"	"P"	"P"
"40135_at"	"A"	"A"	"A"
"40136_at"	"P"	"P"	"P"
"40137_at"	"P"	"P"	"P"
"40138_at"	"P"	"P"	"P"
"40139_at"	"P"	"P"	"P"
"40140_at"	"P"	"P"	"P"
"40141_at"	"P"	"P"	"P"
"40142_at"	"P"	"P"	"P"
"40143_at"	"P"	"P"	"P"
"40144_at"	"A"	"A"	"A"
"40145_at"	"P"	"P"	"P"
"40146_at"	"P"	"P"	"P"
"40147_at"	"P"	"P"	"P"
"40148_at"	"P"	"P"	"P"
"40149_at"	"P"	"P"	"P"
"40150_at"	"P"	"P"	"P"
"40151_s_at"	"P"	"P"	"P"
"40152_r_at"	"A"	"A"	"A"
"40153_at"	"P"	"P"	"P"
"40154_at"	"A"	"A"	"A"
"40155_at"	"A"	"A"	"A"
"40156_at"	"A"	"A"	"A"
"40157_s_at"	"A"	"A"	"A"
"40158_r_at"	"P"	"A"	"A"
"40159_r_at"	"A"	"A"	"A"
"40160_at"	"P"	"P"	"P"
"40161_at"	"M"	"A"	"A"
"40162_s_at"	"A"	"A"	"A"
"40163_r_at"	"A"	"A"	"A"
"40164_at"	"P"	"P"	"P"
"40165_at"	"P"	"P"	"P"
"40166_at"	"P"	"P"	"P"
"40167_s_at"	"P"	"P"	"P"
"40168_at"	"A"	"A"	"A"
"40169_at"	"P"	"P"	"P"
"40170_at"	"A"	"A"	"A"
"40171_at"	"A"	"A"	"A"
"40172_g_at"	"A"	"A"	"A"
"40173_at"	"A"	"A"	"A"
"40174_at"	"A"	"A"	"A"
"40175_at"	"P"	"P"	"P"
"40176_at"	"A"	"A"	"P"
"40177_at"	"A"	"A"	"A"
"40178_at"	"P"	"A"	"P"
"40179_at"	"A"	"A"	"A"
"40180_at"	"A"	"A"	"A"
"40181_f_at"	"A"	"A"	"A"
"40182_s_at"	"P"	"P"	"P"
"40183_at"	"P"	"P"	"P"
"40184_at"	"P"	"P"	"P"
"40185_at"	"A"	"A"	"A"
"40186_at"	"A"	"A"	"A"
"40187_at"	"P"	"P"	"P"
"40188_f_at"	"A"	"A"	"A"
"40189_at"	"P"	"P"	"P"
"40190_at"	"A"	"A"	"A"
"40191_s_at"	"A"	"A"	"A"
"40192_at"	"A"	"A"	"A"
"40193_at"	"P"	"P"	"P"
"40194_at"	"A"	"A"	"P"
"40195_at"	"P"	"P"	"P"
"40196_at"	"P"	"P"	"P"
"40197_at"	"A"	"A"	"A"
"40198_at"	"P"	"P"	"P"
"40199_at"	"A"	"A"	"A"
"402_s_at"	"P"	"P"	"P"
"40200_at"	"P"	"P"	"P"
"40201_at"	"A"	"A"	"A"
"40202_at"	"P"	"P"	"P"
"40203_at"	"P"	"P"	"P"
"40204_at"	"A"	"A"	"A"
"40205_g_at"	"A"	"A"	"A"
"40206_at"	"A"	"A"	"A"
"40207_g_at"	"P"	"P"	"P"
"40208_at"	"A"	"A"	"A"
"40209_at"	"P"	"P"	"P"
"40210_at"	"P"	"P"	"P"
"40211_at"	"P"	"P"	"P"
"40212_at"	"A"	"A"	"A"
"40213_at"	"P"	"P"	"P"
"40214_at"	"A"	"A"	"A"
"40215_at"	"P"	"P"	"P"
"40216_at"	"A"	"A"	"A"
"40217_s_at"	"A"	"A"	"A"
"40218_at"	"A"	"A"	"A"
"40219_at"	"P"	"P"	"P"
"40220_at"	"P"	"P"	"P"
"40221_at"	"P"	"P"	"P"
"40222_s_at"	"P"	"P"	"P"
"40223_r_at"	"A"	"A"	"A"
"40224_s_at"	"A"	"A"	"A"
"40225_at"	"P"	"P"	"P"
"40226_at"	"A"	"A"	"A"
"40227_at"	"P"	"P"	"P"
"40228_at"	"A"	"A"	"A"
"40229_at"	"P"	"P"	"P"
"40230_at"	"A"	"A"	"A"
"40231_at"	"A"	"A"	"A"
"40232_at"	"P"	"P"	"P"
"40233_at"	"A"	"A"	"A"
"40234_at"	"P"	"P"	"P"
"40235_at"	"P"	"P"	"P"
"40236_at"	"A"	"A"	"A"
"40237_at"	"P"	"P"	"P"
"40238_at"	"P"	"P"	"P"
"40239_g_at"	"A"	"A"	"A"
"40240_at"	"A"	"A"	"A"
"40241_at"	"A"	"A"	"A"
"40242_at"	"P"	"A"	"P"
"40243_at"	"A"	"A"	"A"
"40244_s_at"	"P"	"P"	"P"
"40245_at"	"A"	"A"	"A"
"40246_at"	"P"	"P"	"P"
"40247_at"	"A"	"A"	"A"
"40248_at"	"A"	"A"	"A"
"40249_at"	"A"	"A"	"A"
"40250_at"	"P"	"A"	"M"
"40251_at"	"A"	"A"	"A"
"40252_g_at"	"P"	"P"	"P"
"40253_at"	"A"	"A"	"A"
"40254_s_at"	"A"	"A"	"A"
"40255_at"	"P"	"P"	"P"
"40256_at"	"A"	"A"	"A"
"40257_at"	"A"	"A"	"A"
"40258_at"	"P"	"P"	"P"
"40259_at"	"P"	"P"	"P"
"40260_g_at"	"P"	"P"	"P"
"40261_at"	"P"	"A"	"M"
"40262_at"	"P"	"P"	"P"
"40263_at"	"P"	"P"	"P"
"40264_g_at"	"P"	"P"	"P"
"40265_s_at"	"A"	"A"	"A"
"40266_at"	"M"	"P"	"P"
"40267_s_at"	"A"	"P"	"A"
"40268_at"	"P"	"P"	"P"
"40269_at"	"P"	"P"	"P"
"40270_at"	"A"	"A"	"A"
"40271_at"	"P"	"P"	"P"
"40272_at"	"A"	"A"	"A"
"40273_at"	"A"	"A"	"A"
"40274_at"	"A"	"A"	"A"
"40275_at"	"P"	"P"	"P"
"40276_at"	"P"	"P"	"P"
"40277_at"	"A"	"A"	"A"
"40278_at"	"P"	"P"	"P"
"40279_at"	"P"	"P"	"P"
"40280_at"	"P"	"P"	"P"
"40281_at"	"P"	"P"	"P"
"40282_s_at"	"A"	"A"	"A"
"40283_at"	"A"	"A"	"A"
"40284_at"	"A"	"A"	"A"
"40285_at"	"A"	"A"	"A"
"40286_r_at"	"A"	"A"	"A"
"40287_s_at"	"A"	"A"	"A"
"40288_r_at"	"A"	"A"	"A"
"40289_at"	"P"	"P"	"P"
"40290_f_at"	"P"	"P"	"P"
"40291_r_at"	"P"	"P"	"A"
"40292_at"	"A"	"A"	"A"
"40293_at"	"A"	"A"	"A"
"40294_at"	"P"	"P"	"P"
"40295_at"	"A"	"A"	"A"
"40296_at"	"A"	"A"	"A"
"40297_at"	"P"	"P"	"P"
"40298_at"	"A"	"A"	"A"
"40299_at"	"A"	"A"	"M"
"403_s_at"	"A"	"A"	"A"
"40300_g_at"	"P"	"P"	"P"
"40301_at"	"A"	"A"	"A"
"40302_at"	"A"	"A"	"A"
"40303_at"	"P"	"P"	"A"
"40304_at"	"A"	"A"	"A"
"40305_r_at"	"M"	"P"	"P"
"40306_at"	"A"	"A"	"A"
"40307_at"	"A"	"A"	"A"
"40308_at"	"P"	"P"	"P"
"40309_at"	"P"	"P"	"P"
"40310_at"	"P"	"A"	"A"
"40311_at"	"A"	"A"	"A"
"40312_at"	"A"	"P"	"A"
"40313_at"	"A"	"A"	"A"
"40314_at"	"A"	"A"	"A"
"40315_at"	"A"	"A"	"A"
"40316_at"	"A"	"A"	"A"
"40317_at"	"A"	"A"	"A"
"40318_at"	"P"	"P"	"P"
"40319_at"	"A"	"A"	"A"
"40320_at"	"P"	"A"	"M"
"40321_at"	"A"	"A"	"A"
"40322_at"	"A"	"A"	"A"
"40323_at"	"A"	"A"	"A"
"40324_r_at"	"A"	"A"	"A"
"40325_at"	"A"	"A"	"A"
"40326_at"	"A"	"A"	"A"
"40327_at"	"A"	"A"	"A"
"40328_at"	"P"	"P"	"P"
"40329_at"	"P"	"P"	"P"
"40330_at"	"M"	"P"	"P"
"40331_at"	"A"	"A"	"A"
"40332_at"	"P"	"P"	"P"
"40333_at"	"A"	"A"	"A"
"40334_at"	"P"	"P"	"P"
"40335_at"	"P"	"P"	"P"
"40336_at"	"P"	"P"	"P"
"40337_at"	"A"	"A"	"A"
"40338_at"	"A"	"A"	"A"
"40339_at"	"A"	"A"	"A"
"40340_at"	"P"	"A"	"M"
"40341_at"	"P"	"P"	"P"
"40342_at"	"A"	"A"	"A"
"40343_at"	"A"	"A"	"A"
"40344_at"	"P"	"P"	"P"
"40345_at"	"P"	"P"	"P"
"40346_at"	"A"	"A"	"A"
"40347_at"	"P"	"P"	"P"
"40348_s_at"	"P"	"P"	"P"
"40349_at"	"P"	"P"	"P"
"40350_at"	"P"	"P"	"P"
"40351_at"	"A"	"A"	"A"
"40352_at"	"A"	"A"	"A"
"40353_at"	"P"	"P"	"P"
"40354_at"	"P"	"P"	"P"
"40355_at"	"P"	"P"	"P"
"40356_at"	"A"	"A"	"A"
"40357_at"	"A"	"A"	"P"
"40358_at"	"A"	"A"	"A"
"40359_at"	"P"	"P"	"P"
"40360_at"	"P"	"P"	"P"
"40361_at"	"A"	"A"	"A"
"40362_at"	"A"	"M"	"M"
"40363_r_at"	"A"	"A"	"A"
"40364_at"	"P"	"P"	"P"
"40365_at"	"P"	"P"	"A"
"40366_at"	"A"	"A"	"A"
"40367_at"	"M"	"A"	"A"
"40368_r_at"	"A"	"A"	"A"
"40369_f_at"	"P"	"P"	"P"
"40370_f_at"	"P"	"P"	"P"
"40371_at"	"A"	"A"	"A"
"40372_at"	"A"	"A"	"A"
"40373_at"	"A"	"A"	"A"
"40374_at"	"A"	"A"	"A"
"40375_at"	"A"	"A"	"A"
"40376_at"	"P"	"M"	"P"
"40377_at"	"A"	"A"	"A"
"40378_at"	"A"	"A"	"A"
"40379_at"	"A"	"A"	"A"
"40380_at"	"A"	"A"	"A"
"40381_at"	"A"	"A"	"P"
"40382_at"	"A"	"A"	"A"
"40383_at"	"A"	"A"	"A"
"40384_at"	"A"	"A"	"A"
"40385_at"	"P"	"P"	"P"
"40386_r_at"	"A"	"P"	"A"
"40387_at"	"P"	"P"	"A"
"40388_at"	"A"	"P"	"P"
"40389_at"	"A"	"A"	"A"
"40390_at"	"A"	"A"	"A"
"40391_at"	"P"	"P"	"P"
"40392_at"	"A"	"A"	"A"
"40393_at"	"A"	"A"	"M"
"40394_at"	"P"	"P"	"P"
"40395_at"	"A"	"A"	"A"
"40396_at"	"A"	"A"	"A"
"40397_at"	"A"	"A"	"A"
"40398_s_at"	"A"	"A"	"A"
"40399_r_at"	"P"	"P"	"M"
"404_at"	"A"	"A"	"A"
"40400_at"	"P"	"P"	"P"
"40401_at"	"A"	"A"	"P"
"40402_at"	"P"	"P"	"P"
"40403_at"	"A"	"A"	"A"
"40404_s_at"	"P"	"P"	"P"
"40405_at"	"A"	"A"	"A"
"40406_at"	"A"	"A"	"A"
"40407_at"	"P"	"P"	"P"
"40408_at"	"P"	"P"	"P"
"40409_at"	"P"	"P"	"P"
"40410_at"	"P"	"P"	"P"
"40411_at"	"P"	"P"	"P"
"40412_at"	"P"	"P"	"P"
"40413_at"	"P"	"P"	"P"
"40414_at"	"P"	"P"	"P"
"40415_at"	"M"	"P"	"P"
"40416_at"	"P"	"P"	"P"
"40417_at"	"P"	"P"	"P"
"40418_at"	"P"	"P"	"P"
"40419_at"	"P"	"P"	"P"
"40420_at"	"P"	"P"	"P"
"40421_at"	"P"	"P"	"P"
"40422_at"	"A"	"A"	"A"
"40423_at"	"P"	"P"	"P"
"40424_at"	"P"	"P"	"P"
"40425_at"	"A"	"A"	"A"
"40426_at"	"P"	"P"	"P"
"40427_at"	"P"	"P"	"P"
"40428_i_at"	"A"	"A"	"M"
"40429_r_at"	"A"	"A"	"A"
"40430_at"	"A"	"A"	"A"
"40431_at"	"P"	"P"	"P"
"40432_at"	"P"	"P"	"P"
"40433_at"	"P"	"P"	"P"
"40434_at"	"P"	"P"	"P"
"40435_at"	"P"	"P"	"P"
"40436_g_at"	"P"	"P"	"P"
"40437_at"	"P"	"P"	"P"
"40438_at"	"P"	"P"	"P"
"40439_at"	"P"	"P"	"P"
"40440_at"	"P"	"P"	"P"
"40441_g_at"	"P"	"P"	"P"
"40442_f_at"	"P"	"P"	"P"
"40443_at"	"A"	"A"	"A"
"40444_s_at"	"P"	"P"	"P"
"40445_at"	"A"	"A"	"A"
"40446_at"	"P"	"P"	"P"
"40447_at"	"P"	"P"	"P"
"40448_at"	"P"	"P"	"P"
"40449_at"	"P"	"P"	"M"
"40450_at"	"A"	"A"	"A"
"40451_at"	"A"	"A"	"P"
"40452_at"	"P"	"P"	"P"
"40453_s_at"	"P"	"P"	"P"
"40454_at"	"P"	"P"	"P"
"40455_at"	"P"	"P"	"P"
"40456_at"	"P"	"P"	"P"
"40457_at"	"P"	"P"	"P"
"40458_at"	"A"	"A"	"A"
"40459_at"	"P"	"P"	"P"
"40460_s_at"	"A"	"A"	"A"
"40461_at"	"P"	"P"	"P"
"40462_at"	"P"	"P"	"P"
"40463_at"	"P"	"P"	"P"
"40464_g_at"	"P"	"P"	"P"
"40465_at"	"P"	"P"	"P"
"40466_at"	"P"	"M"	"M"
"40467_at"	"P"	"P"	"P"
"40468_at"	"P"	"P"	"P"
"40469_at"	"P"	"P"	"P"
"40470_at"	"P"	"P"	"P"
"40471_at"	"P"	"P"	"P"
"40472_at"	"P"	"P"	"P"
"40473_at"	"P"	"P"	"P"
"40474_r_at"	"P"	"P"	"P"
"40475_at"	"A"	"A"	"A"
"40476_s_at"	"P"	"P"	"P"
"40477_r_at"	"P"	"P"	"P"
"40478_at"	"P"	"P"	"P"
"40479_at"	"P"	"P"	"P"
"40480_s_at"	"P"	"P"	"P"
"40481_r_at"	"A"	"A"	"A"
"40482_s_at"	"A"	"A"	"A"
"40483_at"	"A"	"A"	"A"
"40484_g_at"	"A"	"A"	"A"
"40485_at"	"P"	"P"	"P"
"40486_g_at"	"P"	"P"	"P"
"40487_at"	"P"	"P"	"P"
"40488_at"	"P"	"A"	"P"
"40489_at"	"M"	"A"	"A"
"40490_at"	"P"	"P"	"P"
"40491_at"	"A"	"A"	"A"
"40492_at"	"P"	"P"	"P"
"40493_at"	"P"	"P"	"P"
"40494_at"	"P"	"P"	"P"
"40495_at"	"A"	"A"	"P"
"40496_at"	"P"	"P"	"P"
"40497_at"	"P"	"P"	"P"
"40498_g_at"	"P"	"P"	"P"
"40499_r_at"	"A"	"M"	"M"
"405_at"	"A"	"A"	"A"
"40500_at"	"A"	"P"	"A"
"40501_s_at"	"P"	"P"	"P"
"40502_r_at"	"A"	"A"	"A"
"40503_at"	"A"	"A"	"A"
"40504_at"	"P"	"P"	"P"
"40505_at"	"P"	"P"	"P"
"40506_s_at"	"P"	"P"	"P"
"40507_at"	"P"	"P"	"P"
"40508_at"	"P"	"P"	"P"
"40509_at"	"P"	"P"	"P"
"40510_at"	"P"	"P"	"P"
"40511_at"	"A"	"A"	"A"
"40512_at"	"P"	"P"	"P"
"40513_at"	"P"	"M"	"P"
"40514_at"	"P"	"P"	"P"
"40515_at"	"P"	"P"	"P"
"40516_at"	"P"	"P"	"P"
"40517_at"	"P"	"P"	"P"
"40518_at"	"A"	"A"	"A"
"40519_at"	"A"	"A"	"A"
"40520_g_at"	"A"	"A"	"A"
"40521_at"	"M"	"P"	"P"
"40522_at"	"P"	"P"	"P"
"40523_at"	"A"	"A"	"A"
"40524_at"	"A"	"A"	"A"
"40525_at"	"A"	"A"	"A"
"40526_at"	"A"	"A"	"A"
"40527_at"	"A"	"A"	"A"
"40528_at"	"A"	"A"	"A"
"40529_at"	"A"	"A"	"A"
"40530_at"	"P"	"P"	"P"
"40531_at"	"A"	"A"	"A"
"40532_at"	"P"	"P"	"P"
"40533_at"	"A"	"A"	"A"
"40534_at"	"A"	"P"	"A"
"40535_i_at"	"A"	"A"	"A"
"40536_f_at"	"P"	"A"	"A"
"40537_at"	"P"	"P"	"P"
"40538_at"	"A"	"A"	"A"
"40539_at"	"P"	"P"	"P"
"40540_at"	"A"	"A"	"A"
"40541_at"	"P"	"P"	"P"
"40542_at"	"A"	"A"	"A"
"40543_at"	"A"	"A"	"A"
"40544_g_at"	"A"	"A"	"A"
"40545_at"	"P"	"P"	"P"
"40546_s_at"	"P"	"P"	"P"
"40547_at"	"A"	"A"	"A"
"40548_at"	"A"	"A"	"P"
"40549_at"	"P"	"P"	"P"
"40550_at"	"A"	"A"	"A"
"40551_at"	"A"	"A"	"A"
"40552_s_at"	"P"	"P"	"P"
"40553_at"	"P"	"A"	"P"
"40554_at"	"P"	"P"	"P"
"40555_at"	"P"	"P"	"P"
"40556_at"	"P"	"P"	"P"
"40557_at"	"A"	"A"	"A"
"40558_at"	"A"	"A"	"A"
"40559_at"	"A"	"A"	"A"
"40560_at"	"P"	"P"	"P"
"40561_at"	"A"	"A"	"A"
"40562_at"	"P"	"P"	"P"
"40563_at"	"P"	"P"	"P"
"40564_at"	"P"	"P"	"P"
"40565_at"	"A"	"A"	"A"
"40566_at"	"A"	"A"	"A"
"40567_at"	"P"	"P"	"P"
"40568_at"	"P"	"P"	"P"
"40569_at"	"P"	"P"	"P"
"40570_at"	"M"	"A"	"P"
"40571_at"	"P"	"P"	"P"
"40572_at"	"A"	"A"	"A"
"40573_s_at"	"A"	"A"	"A"
"40574_at"	"A"	"A"	"P"
"40575_at"	"P"	"P"	"P"
"40576_f_at"	"P"	"P"	"P"
"40577_at"	"P"	"P"	"P"
"40578_s_at"	"A"	"A"	"A"
"40579_at"	"P"	"P"	"P"
"40580_r_at"	"P"	"P"	"P"
"40581_at"	"P"	"P"	"P"
"40582_at"	"A"	"A"	"A"
"40583_at"	"A"	"A"	"A"
"40584_at"	"P"	"P"	"P"
"40585_at"	"P"	"P"	"P"
"40586_at"	"P"	"P"	"P"
"40587_s_at"	"P"	"P"	"P"
"40588_r_at"	"P"	"P"	"P"
"40589_at"	"P"	"P"	"P"
"40590_at"	"A"	"A"	"A"
"40591_at"	"P"	"P"	"P"
"40592_at"	"P"	"P"	"P"
"40593_at"	"P"	"P"	"P"
"40594_r_at"	"A"	"A"	"A"
"40595_at"	"A"	"A"	"A"
"40596_at"	"P"	"P"	"P"
"40597_g_at"	"A"	"A"	"A"
"40598_at"	"A"	"A"	"A"
"40599_at"	"A"	"A"	"A"
"406_at"	"A"	"A"	"A"
"40600_at"	"A"	"A"	"A"
"40601_at"	"P"	"P"	"P"
"40602_at"	"P"	"P"	"P"
"40603_at"	"A"	"A"	"A"
"40604_at"	"A"	"A"	"A"
"40605_at"	"P"	"P"	"P"
"40606_at"	"P"	"P"	"P"
"40607_at"	"P"	"P"	"P"
"40608_at"	"M"	"P"	"P"
"40609_at"	"P"	"P"	"P"
"40610_at"	"P"	"P"	"P"
"40611_s_at"	"A"	"A"	"A"
"40612_at"	"A"	"A"	"A"
"40613_at"	"P"	"P"	"P"
"40614_at"	"P"	"P"	"P"
"40615_at"	"P"	"P"	"P"
"40616_at"	"P"	"A"	"M"
"40617_at"	"P"	"P"	"P"
"40618_at"	"P"	"P"	"P"
"40619_at"	"P"	"P"	"P"
"40620_at"	"A"	"A"	"A"
"40621_at"	"P"	"P"	"P"
"40622_r_at"	"M"	"P"	"A"
"40623_at"	"P"	"P"	"P"
"40624_at"	"M"	"A"	"A"
