"affy_hg_u133_plus_2"	"entrezgene"
"1554733_at"	728175
"1554732_at"	728175
"1562583_s_at"	NA
"225130_at"	54764
"225138_at"	54764
"225131_at"	54764
"235717_at"	7772
"1562789_at"	7772
"200611_s_at"	9948
"200609_s_at"	9948
"210935_s_at"	9948
"230470_at"	NA
"1562693_at"	NA
"225706_at"	113263
"225700_at"	113263
"1560316_s_at"	113263
"227525_at"	113263
"1559124_at"	644135
"1569790_at"	NA
"224425_x_at"	NA
"224424_x_at"	NA
"224426_s_at"	NA
"1552468_a_at"	259234
"1552467_at"	259234
"202459_s_at"	9663
"202460_s_at"	9663
"211709_s_at"	6320
"205131_x_at"	6320
"210783_x_at"	6320
"221152_at"	1295
"226237_at"	1295
"214587_at"	1295
"1570234_at"	NA
"217082_at"	NA
"1553364_at"	285848
"237369_at"	NA
"213892_s_at"	353
"203219_s_at"	353
"235540_at"	NA
"221798_x_at"	26784
"203107_x_at"	26784
"212433_x_at"	26784
"217466_x_at"	26784
"218733_at"	55167
"217466_x_at"	NA
"220501_at"	10881
"205959_at"	4322
"208696_at"	22948
"229068_at"	22948
"220780_at"	50487
"202314_at"	401387
"216607_s_at"	401387
"1569783_at"	401387
"228645_at"	677844
"1558954_at"	677844
"204978_at"	11129
"233987_at"	83741
"201232_s_at"	5719
"201233_at"	5719
"221469_at"	2854
"208581_x_at"	4501
"204326_x_at"	4501
"203859_s_at"	5064
"1559064_at"	NA
"241715_x_at"	93650
"232316_at"	161394
"1557680_at"	161394
"1557681_s_at"	161394
"230115_at"	NA
"202518_at"	9275
"228514_at"	NA
"234143_at"	NA
"228375_at"	152404
"238962_at"	148213
"212480_at"	23384
"232259_s_at"	NA
"237621_at"	NA
"1570480_s_at"	417
"207919_at"	417
"221634_at"	NA
"218725_at"	79751
"209079_x_at"	56107
"211876_x_at"	56107
"215836_s_at"	56107
"205717_x_at"	56107
"211066_x_at"	56107
"211873_s_at"	56107
"216352_x_at"	56107
"201622_at"	27044
"216949_s_at"	100188847
"221220_s_at"	55681
"224960_at"	55681
"224961_at"	55681
"224750_at"	91445
"231566_at"	122945
"225141_at"	NA
"207416_s_at"	NA
"225137_at"	NA
"220187_at"	79689
"225987_at"	79689
"217333_at"	NA
"229223_at"	NA
"200013_at"	6152
"214143_x_at"	6152
"209079_x_at"	56100
"211876_x_at"	56100
"215836_s_at"	56100
"221682_s_at"	56100
"205717_x_at"	56100
"211066_x_at"	56100
"216352_x_at"	56100
"240415_at"	NA
"200038_s_at"	NA
"224468_s_at"	84798
"224468_s_at"	692204
"226227_x_at"	441951
"226835_s_at"	441951
"224915_x_at"	441951
"208193_at"	3578
"229831_at"	5067
"1568689_at"	100631378
"1568690_a_at"	100631378
"221129_at"	NA
"220210_at"	57053
"239717_at"	57053
"206575_at"	6792
"207754_at"	11228
"241735_at"	11228
"225946_at"	11228
"235996_at"	11228
"207754_at"	100996477
"241735_at"	100996477
"225946_at"	100996477
"235996_at"	100996477
"203488_at"	22859
"229384_at"	NA
"1553558_at"	259287
"204072_s_at"	10129
"214318_s_at"	10129
"214319_at"	10129
"209369_at"	306
"236158_at"	NA
"1553023_a_at"	79400
"220641_at"	79400
"214355_x_at"	441294
"1565320_at"	NA
"203663_s_at"	9377
"229426_at"	9377
"212651_at"	9886
"215298_at"	NA
"212144_at"	25777
"223163_s_at"	51530
"211676_s_at"	3459
"202727_s_at"	3459
"235543_at"	NA
"238758_at"	NA
"221008_s_at"	64850
"225344_at"	135112
"243807_at"	135112
"1557827_at"	414245
"229666_s_at"	1479
"203947_at"	1479
"229665_at"	1479
"234208_at"	NA
"205708_s_at"	7226
"1553997_a_at"	253982
"214993_at"	253982
"235918_x_at"	79598
"241836_x_at"	79598
"219886_at"	79598
"213384_x_at"	5331
"200726_at"	5501
"223248_at"	83693
"221952_x_at"	NA
"208668_x_at"	NA
"218735_s_at"	27300
"244466_at"	27300
"1553438_at"	NA
"216578_at"	NA
"202490_at"	8518
"202491_s_at"	8518
"1569517_at"	NA
"202188_at"	9688
"219267_at"	NA
"1560903_at"	NA
"216857_at"	NA
"206915_at"	4821
"229516_at"	114987
"241919_x_at"	114987
"237000_at"	114987
"236282_at"	NA
"201678_s_at"	56941
"201677_at"	56941
"229388_at"	NA
"1556216_s_at"	NA
"219495_s_at"	7733
"230065_at"	7733
"201695_s_at"	4860
"207096_at"	NA
"208607_s_at"	NA
"221940_at"	27079
"241843_at"	677811
"206273_at"	NA
"204095_s_at"	8178
"204096_s_at"	8178
"1565254_s_at"	8178
"203423_at"	5947
"239782_at"	5947
"208417_at"	2251
"206326_at"	2922
"218545_at"	55297
"223476_s_at"	91574
"223477_s_at"	91574
"232650_at"	91574
"1560419_at"	100127974
"241133_at"	NA
"230302_at"	NA
"224523_s_at"	84319
"1567271_at"	NA
"226935_s_at"	81037
"223020_at"	81037
"218467_at"	NA
"1563165_at"	NA
"48825_at"	51147
"218234_at"	51147
"200650_s_at"	NA
"209857_s_at"	56848
"40273_at"	56848
"213959_s_at"	23322
"215996_at"	NA
"204297_at"	5289
"229705_at"	5289
"232086_at"	5289
"239300_at"	5289
"1569272_at"	5289
"215394_at"	5289
"228953_at"	123720
"206768_at"	6123
"1568915_at"	NA
"204301_at"	9920
"207101_at"	6843
"213326_at"	6843
"207100_s_at"	6843
"240346_at"	NA
"217401_at"	NA
"221534_at"	83638
"206892_at"	269
"214868_at"	9271
"240862_at"	115727
"204283_at"	10667
"204282_s_at"	10667
"203650_at"	10544
"205937_at"	10669
"204923_at"	NA
"1570040_at"	NA
"212126_at"	100616400
"210670_at"	5539
"230248_x_at"	NA
"1553517_at"	222894
"1563707_at"	NA
"1553525_at"	126204
"1569486_at"	NA
"222613_at"	57102
"218374_s_at"	57102
"226700_at"	199746
"226784_at"	221830
"214729_at"	221830
"229584_at"	120892
"1557263_s_at"	NA
"1557262_at"	NA
"228245_s_at"	NA
"1557710_at"	NA
"213740_s_at"	100130348
"214401_at"	5075
"1553492_a_at"	5075
"230717_at"	286256
"243954_at"	NA
"209994_s_at"	5244
"207819_s_at"	5244
"1570505_at"	5244
"205886_at"	5968
"219040_at"	79585
"208387_s_at"	10893
"228016_s_at"	10893
"213171_s_at"	10893
"220555_s_at"	79955
"216699_s_at"	3816
"213400_s_at"	6907
"201867_s_at"	6907
"201868_s_at"	6907
"201869_s_at"	6907
"1570293_at"	6907
"241090_at"	NA
"1561253_at"	NA
"1555758_a_at"	1033
"209714_s_at"	1033
"203828_s_at"	9235
"206435_at"	2583
"1555385_at"	2583
"207035_at"	7781
"212857_x_at"	10923
"224586_x_at"	10923
"214512_s_at"	10923
"224587_at"	10923
"221727_at"	10923
"237784_at"	10923
"1559640_at"	162282
"1553211_at"	162282
"244095_at"	162282
"202238_s_at"	4837
"202237_at"	4837
"1556504_at"	NA
"237116_at"	NA
"238278_at"	NA
"230480_at"	143689
"218399_s_at"	55038
"229499_at"	92291
"1552801_at"	92291
"1559061_at"	253962
"210931_at"	NA
"1560538_at"	NA
"237772_at"	NA
"215807_s_at"	5364
"215668_s_at"	5364
"212228_s_at"	57017
"235822_at"	57017
"226749_at"	64965
"230374_at"	NA
"1559948_at"	NA
"210954_s_at"	9819
"204094_s_at"	9819
"210953_at"	9819
"1562604_at"	NA
"237501_at"	NA
"224552_s_at"	NA
"219883_at"	NA
"47773_at"	54455
"221813_at"	54455
"221812_at"	54455
"1559566_at"	54455
"241032_at"	NA
"219004_s_at"	54069
"228597_at"	54069
"1556387_at"	100507389
"1556388_a_at"	100507389
"232040_at"	NA
"207259_at"	55018
"234045_x_at"	128408
"205700_at"	8630
"37512_at"	8630
"213703_at"	NA
"222224_at"	342538
"1560513_at"	NA
"237818_at"	NA
"212247_at"	23165
"211099_s_at"	1258
"207342_at"	1258
"210769_at"	1258
"232092_at"	NA
"242754_at"	101559451
"216470_x_at"	NA
"204683_at"	3384
"213620_s_at"	3384
"239793_at"	NA
"219367_s_at"	NA
"222877_at"	NA
"228199_at"	729234
"228198_s_at"	729234
"222056_s_at"	729234
"217969_at"	738
"1561098_at"	641365
"228841_at"	90624
"240344_x_at"	90624
"231840_x_at"	90624
"244196_at"	NA
"233140_s_at"	63894
"218431_at"	63894
"222583_s_at"	NA
"213687_s_at"	6165
"238026_at"	6165
"225190_x_at"	6165
"215249_at"	6165
"1556814_a_at"	NA
"209213_at"	873
"224736_at"	55749
"224737_x_at"	55749
"212893_at"	26009
"229325_at"	26009
"231337_at"	401014
"1562475_at"	401014
"216874_at"	401014
"231337_at"	100505498
"1562475_at"	100505498
"216874_at"	100505498
"210103_s_at"	3170
"40284_at"	3170
"1559316_at"	NA
"234513_at"	83401
"1560081_at"	100505648
"227446_s_at"	55449
"227837_at"	NA
"215955_x_at"	23092
"226576_at"	23092
"205068_s_at"	23092
"205069_s_at"	23092
"209752_at"	5967
"205575_at"	10882
"1569283_at"	101060200
"226579_at"	NA
"238498_at"	NA
"1557602_at"	201617
"207024_at"	1144
"221140_s_at"	29933
"223887_at"	29933
"205230_at"	22895
"210106_at"	NA
"202592_at"	NA
"205020_s_at"	NA
"235584_at"	285033
"231404_at"	100506540
"1558262_at"	100506540
"211175_at"	11250
"237403_at"	8328
"208501_at"	8328
"212005_at"	26099
"212004_at"	26099
"212002_at"	26099
"212003_at"	26099
"239241_at"	NA
"1559542_a_at"	NA
"1562869_at"	NA
"1562065_at"	NA
"211325_x_at"	283345
"217609_at"	283345
"210822_at"	283345
"203071_at"	7869
"201352_at"	10730
"216304_x_at"	10730
"201351_s_at"	10730
"232216_at"	10730
"238483_at"	23635
"203787_at"	23635
"1558604_a_at"	23635
"210829_s_at"	23635
"238861_at"	23635
"238484_s_at"	23635
"1552682_a_at"	57082
"228323_at"	57082
"1552680_a_at"	57082
"220247_at"	57082
"239444_at"	728024
"232593_at"	93082
"240814_at"	NA
"221224_s_at"	79877
"224522_s_at"	79877
"221225_at"	79877
"205210_at"	9392
"225653_at"	9392
"221235_s_at"	9392
"202804_at"	4363
"202805_s_at"	4363
"226301_at"	116843
"202592_at"	2647
"236291_at"	2647
"1553526_at"	126205
"241401_at"	404201
"238081_at"	404201
"1562953_s_at"	404201
"1557558_s_at"	100129196
"1557557_at"	100129196
"238138_at"	821
"208853_s_at"	821
"208852_s_at"	821
"200068_s_at"	821
"238034_at"	821
"208242_at"	30062
"207460_at"	3004
"1563426_a_at"	NA
"212694_s_at"	5096
"218828_at"	57048
"56197_at"	57048
"218089_at"	25980
"1570116_at"	NA
"217317_s_at"	440248
"226552_at"	389792
"226559_at"	389792
"1562675_at"	NA
"207104_x_at"	10859
"229937_x_at"	10859
"211336_x_at"	10859
"220579_at"	NA
"210213_s_at"	3692
"216570_x_at"	NA
"1556808_at"	5911
"225585_at"	5911
"221830_at"	5911
"1556809_a_at"	5911
"214487_s_at"	5911
"212390_at"	NA
"208277_at"	5309
"200748_s_at"	NA
"235366_at"	7556
"216350_s_at"	7556
"229848_at"	7556
"229265_at"	6497
"204270_at"	6497
"1564401_at"	NA
"212713_at"	4239
"200058_s_at"	23020
"214982_at"	23020
"232931_at"	23020
"227325_at"	255783
"244577_at"	NA
"213422_s_at"	54587
"238831_at"	55161
"235907_at"	55161
"225492_at"	55161
"218465_at"	55161
"222642_s_at"	55161
"204548_at"	6770
"210129_s_at"	100526693
"203670_at"	100526693
"211672_s_at"	100526693
"230872_s_at"	100526693
"223128_at"	55572
"208714_at"	4723
"221267_s_at"	NA
"209112_at"	1027
"221741_s_at"	54915
"237576_x_at"	NA
"229338_at"	100289361
"214556_at"	6754
"216236_s_at"	144195
"222088_s_at"	144195
"237155_at"	NA
"1556593_s_at"	NA
"1556592_at"	NA
"241290_at"	NA
"224939_at"	57532
"224956_at"	57532
"224958_at"	57532
"224938_at"	57532
"242354_at"	NA
"238742_x_at"	NA
"1557410_at"	NA
"225653_at"	NA
"1567612_at"	NA
"1557821_at"	283547
"1561497_at"	100422836
"1561497_at"	100422870
"1561497_at"	100422956
"1556235_at"	100509195
"201219_at"	1488
"210554_s_at"	1488
"201218_at"	1488
"201220_x_at"	1488
"210835_s_at"	1488
"203887_s_at"	7056
"237252_at"	7056
"203888_at"	7056
"234293_x_at"	NA
"214376_at"	NA
"225075_at"	81572
"221703_at"	83990
"235609_at"	83990
"1556718_s_at"	406970
"1556717_at"	406970
"243093_at"	79074
"226951_at"	79074
"219662_at"	79074
"205815_at"	5068
"234280_at"	5068
"229231_at"	NA
"233353_at"	NA
"200822_x_at"	NA
"205426_s_at"	3092
"226364_at"	3092
"205425_at"	3092
"1560317_s_at"	3092
"211325_x_at"	171220
"203738_at"	55322
"1552660_a_at"	55322
"1561560_at"	NA
"220477_s_at"	NA
"214642_x_at"	NA
"1553585_a_at"	NA
"206044_s_at"	673
"236402_at"	673
"243829_at"	673
"200675_at"	975
"240648_at"	NA
"228049_x_at"	100507303
"1569724_at"	NA
"221364_at"	2895
"226464_at"	205428
"228079_at"	205428
"235606_at"	344595
"239466_at"	344595
"205826_at"	9172
"223368_s_at"	28989
"223369_at"	28989
"224106_at"	28989
"202875_s_at"	NA
"202876_s_at"	NA
"211097_s_at"	NA
"1566647_s_at"	149086
"1563802_at"	284551
"1563044_at"	NA
"212270_x_at"	NA
"212537_x_at"	NA
"228049_x_at"	26788
"221026_s_at"	83482
"228761_at"	83482
"1556147_at"	NA
"1556148_s_at"	NA
"202571_s_at"	22839
"202570_s_at"	22839
"202572_s_at"	22839
"240678_at"	NA
"209917_s_at"	11257
"210241_s_at"	11257
"210886_x_at"	11257
"207683_at"	8456
"1558687_a_at"	8456
"201439_at"	8729
"214693_x_at"	NA
"201104_x_at"	NA
"226740_x_at"	NA
"229447_x_at"	NA
"201103_x_at"	NA
"213612_x_at"	NA
"1567030_at"	NA
"219385_at"	56833
"219386_s_at"	56833
"219736_at"	55521
"231123_at"	55521
"1568649_at"	NA
"1568650_a_at"	NA
"204805_s_at"	8971
"202229_s_at"	10523
"202230_s_at"	10523
"1568704_a_at"	10523
"223112_s_at"	4716
"228301_x_at"	4716
"236075_s_at"	NA
"236611_at"	NA
"236074_at"	NA
"217516_x_at"	421
"205784_x_at"	421
"1556149_at"	421
"219852_s_at"	79906
"1554268_at"	79906
"205381_at"	10234
"223918_at"	NA
"220199_s_at"	NA
"212102_s_at"	NA
"213971_s_at"	NA
"202193_at"	3985
"217475_s_at"	3985
"210582_s_at"	3985
"204688_at"	8910
"228247_at"	100134091
"1558107_at"	100134091
"1558109_x_at"	100134091
"228247_at"	100996779
"1558107_at"	100996779
"1558109_x_at"	100996779
"205610_at"	8736
"1559595_at"	728084
"205568_at"	366
"1554666_at"	100130950
"206375_s_at"	8988
"204580_at"	4321
"215395_x_at"	154754
"1569418_at"	NA
"200987_x_at"	10197
"209852_x_at"	10197
"209853_s_at"	10197
"200988_s_at"	10197
"221355_at"	1146
"224706_at"	NA
"1570242_x_at"	374955
"1570241_at"	374955
"1557702_at"	NA
"206805_at"	10371
"244163_at"	10371
"228593_at"	339483
"1560746_at"	374987
"1555173_at"	415117
"214214_s_at"	NA
"204600_at"	2049
"1438_at"	2049
"1564022_at"	219578
"221554_at"	92335
"52169_at"	92335
"1557528_at"	92335
"1555606_a_at"	284161
"1560227_at"	284161
"238681_at"	284161
"214418_at"	NA
"231267_at"	100506206
"1570292_at"	NA
"1558430_at"	NA
"226448_at"	100302132
"1562524_at"	NA
"235675_at"	200895
"241727_x_at"	200895
"231991_at"	140706
"202949_s_at"	2274
"1556633_at"	284677
"1552942_at"	NA
"222201_s_at"	NA
"1570001_at"	NA
"230624_at"	9481
"231787_at"	9481
"1552774_a_at"	9481
"1554161_at"	9481
"231482_at"	100996490
"1561983_at"	100996490
"221229_s_at"	55006
"235032_at"	134218
"238337_s_at"	134218
"230893_at"	134218
"235001_at"	134218
"234094_x_at"	134218
"240310_at"	NA
"1560724_at"	NA
"1560181_at"	100288122
"1553474_at"	388468
"1553474_at"	100288966
"1553474_at"	100996331
"1570235_at"	149047
"205581_s_at"	4846
"1568832_a_at"	NA
"237563_s_at"	NA
"1570243_at"	NA
"237564_at"	NA
"238522_at"	NA
"203534_at"	27257
"222145_at"	NA
"81737_at"	NA
"236627_at"	NA
"232639_at"	90288
"1561207_at"	NA
"226683_at"	112574
"1552828_at"	112574
"244210_at"	NA
"1557021_s_at"	100507250
"228308_at"	51303
"219118_at"	51303
"219117_s_at"	51303
"1553099_at"	200765
"222437_s_at"	51652
"222436_s_at"	51652
"217837_s_at"	51652
"222437_s_at"	100526767
"222436_s_at"	100526767
"217837_s_at"	100526767
"236986_at"	100287814
"236271_at"	NA
"228209_at"	100527964
"214965_at"	124044
"226037_s_at"	51616
"221618_s_at"	51616
"229926_at"	100500850
"231441_at"	219557
"1562253_at"	641364
"214035_x_at"	NA
"204538_x_at"	NA
"215002_at"	NA
"1562543_at"	NA
"214938_x_at"	NA
"200680_x_at"	NA
"1561427_at"	NA
"1563572_at"	NA
"205373_at"	1496
"234800_at"	NA
"1561546_at"	100505641
"224644_at"	100505641
"244273_at"	NA
"229585_at"	92949
"224371_at"	92949
"239909_at"	92949
"237217_at"	92949
"1552457_a_at"	92949
"1552808_at"	92949
"1557060_at"	NA
"220437_at"	55908
"206157_at"	5806
"222068_s_at"	123872
"236918_s_at"	151827
"236917_at"	151827
"229627_at"	100499483
"229628_s_at"	100499483
"205542_at"	26872
"227373_at"	342371
"226095_s_at"	342371
"237627_at"	NA
"1554044_a_at"	56246
"1555740_a_at"	56246
"1555741_at"	56246
"223415_at"	54913
"219143_s_at"	54913
"220219_s_at"	374819
"229962_at"	374819
"236705_at"	256130
"1552293_at"	256130
"1552618_at"	NA
"244041_at"	NA
"200650_s_at"	3939
"202353_s_at"	5718
"202352_s_at"	5718
"236756_at"	NA
"234876_at"	NA
"232848_at"	642345
"236756_at"	389857
"236756_at"	441495
"207283_at"	56969
"209393_s_at"	9470
"213571_s_at"	9470
"226734_at"	9470
"1556739_at"	653720
"232320_at"	100509205
"227330_x_at"	NA
"229748_x_at"	NA
"211954_s_at"	3843
"211953_s_at"	3843
"211952_at"	3843
"211955_at"	3843
"236906_x_at"	3843
"1569407_at"	NA
"233434_at"	NA
"57715_at"	51063
"221565_s_at"	51063
"1554367_at"	51063
"212513_s_at"	23032
"214843_s_at"	23032
"206985_at"	3293
"238969_at"	152078
"1558552_s_at"	152078
"239287_at"	NA
"226820_at"	NA
"1560251_at"	NA
"1561229_at"	NA
"228800_x_at"	54998
"225552_x_at"	54998
"218580_x_at"	54998
"1569095_at"	NA
"1552612_at"	56990
"1552613_s_at"	56990
"224709_s_at"	56990
"221462_x_at"	55554
"233477_at"	55554
"234495_at"	55554
"239365_at"	NA
"238290_at"	NA
"1560792_at"	NA
"209594_x_at"	5678
"207733_x_at"	5678
"210126_at"	5678
"220787_at"	NA
"214130_s_at"	728989
"212390_at"	728989
"235360_at"	NA
"210505_at"	131
"226947_at"	375513
"243909_x_at"	375513
"235888_at"	375513
"1556742_at"	375513
"226947_at"	728411
"243909_x_at"	728411
"235888_at"	728411
"1556742_at"	728411
"1561045_a_at"	NA
"1561044_at"	NA
"239822_at"	100506795
"201527_at"	NA
"201058_s_at"	10398
"210129_s_at"	26140
"203670_at"	26140
"230872_s_at"	26140
"230873_at"	26140
"1555475_x_at"	26140
"1555474_at"	26140
"237291_at"	344405
"225862_at"	115286
"220088_at"	728
"231076_at"	NA
"220731_s_at"	55707
"230123_at"	55707
"220308_at"	25790
"222364_at"	23446
"224595_at"	23446
"224596_at"	23446
"227620_at"	23446
"228485_s_at"	23446
"228486_at"	23446
"234770_at"	NA
"1561478_at"	NA
"201836_s_at"	9913
"201837_s_at"	9913
"201838_s_at"	9913
"226124_at"	NA
"235698_at"	NA
"1559646_a_at"	100302691
"1559645_at"	100302691
"206606_at"	3990
"211050_x_at"	100132055
"1558504_at"	100132055
"211050_x_at"	100996442
"1558504_at"	100996442
"211050_x_at"	100996554
"1558504_at"	100996554
"222323_at"	NA
"231319_x_at"	64147
"223778_at"	64147
"228429_x_at"	64147
"212699_at"	192683
"1557026_at"	NA
"228885_at"	256691
"1569696_at"	402779
"222697_s_at"	55347
"218633_x_at"	55347
"1560089_at"	100289019
"201136_at"	5355
"1556222_at"	NA
"1552887_at"	219793
"1553392_at"	NA
"244848_at"	100505794
"208691_at"	7037
"237215_s_at"	7037
"207332_s_at"	7037
"237214_at"	7037
"207038_at"	9120
"230748_at"	9120
"35436_at"	NA
"211059_s_at"	NA
"204384_at"	NA
"1557897_at"	NA
"1553344_at"	65217
"1560330_at"	65217
"236400_at"	100507475
"222963_s_at"	11141
"220663_at"	11141
"212877_at"	3831
"212878_s_at"	3831
"213456_at"	25928
"203315_at"	8440
"204217_s_at"	6253
"34408_at"	6253
"1553239_at"	220108
"230519_at"	220108
"230067_at"	220108
"1570285_at"	NA
"236398_s_at"	NA
"236399_at"	NA
"219458_s_at"	63899
"222886_at"	63899
"1568913_at"	63899
"1563805_a_at"	128876
"1556793_a_at"	128876
"235228_at"	NA
"238283_at"	151658
"231164_at"	650655
"1562742_at"	NA
"205257_s_at"	273
"41397_at"	55565
"205494_at"	55565
"218724_s_at"	60436
"216262_s_at"	60436
"201797_s_at"	7407
"201796_s_at"	7407
"45653_at"	253980
"221889_at"	253980
"234687_x_at"	8994
"222762_x_at"	8994
"218850_s_at"	8994
"218176_at"	64110
"1562710_at"	NA
"206492_at"	2272
"236246_x_at"	653160
"202620_s_at"	5352
"202619_s_at"	5352
"215944_at"	NA
"242649_x_at"	283651
"229889_at"	388341
"222436_s_at"	7844
"231427_at"	284648
"208018_s_at"	3055
"1557475_at"	NA
"1562740_at"	285224
"210069_at"	NA
"210070_s_at"	NA
"204193_at"	NA
"244675_at"	NA
"1561519_at"	NA
"1562341_at"	NA
"1560537_at"	100129662
"202296_s_at"	11079
"202297_s_at"	11079
"213296_at"	11079
"200023_s_at"	NA
"209749_s_at"	1636
"227463_at"	1636
"209079_x_at"	56106
"211876_x_at"	56106
"215836_s_at"	56106
"211875_x_at"	56106
"205717_x_at"	56106
"211066_x_at"	56106
"216352_x_at"	56106
"234496_x_at"	60506
"221684_s_at"	60506
"1560994_x_at"	NA
"232278_s_at"	NA
"229432_at"	162417
"1568639_a_at"	NA
"1556643_at"	NA
"1553284_s_at"	89782
"238037_at"	89782
"229611_at"	89782
"244881_at"	89782
"202878_s_at"	22918
"202877_s_at"	22918
"231593_at"	NA
"1561682_at"	NA
"208188_at"	3857
"223623_at"	84417
"1562326_at"	NA
"1557472_a_at"	NA
"224376_s_at"	100527943
"217835_x_at"	100527943
"223880_x_at"	100527943
"221711_s_at"	29086
"1560636_a_at"	NA
"207409_at"	3950
"201938_at"	8099
"243707_at"	NA
"239280_at"	NA
"238720_at"	4974
"207093_s_at"	4974
"222909_s_at"	9530
"219624_at"	9530
"228189_at"	9530
"222384_at"	284649
"229071_at"	NA
"210978_s_at"	8407
"200916_at"	8407
"202636_at"	7844
"1568665_at"	7844
"203657_s_at"	8722
"208677_s_at"	682
"231886_at"	NA
"1553507_a_at"	2830
"214655_at"	2830
"229986_at"	100131827
"229986_at"	100287163
"1557139_at"	100506660
"236933_at"	645027
"217720_at"	NA
"223328_at"	83787
"1554480_a_at"	83787
"1559344_at"	NA
"37462_i_at"	8175
"209381_x_at"	8175
"204002_s_at"	3382
"207949_s_at"	3382
"210547_x_at"	3382
"211740_at"	3382
"230639_at"	3382
"224376_s_at"	55969
"217835_x_at"	55969
"223880_x_at"	55969
"229402_at"	NA
"1564028_s_at"	285966
"1564027_a_at"	285966
"239315_at"	285966
"1564028_s_at"	101060689
"1564027_a_at"	101060689
"239315_at"	101060689
"1552554_a_at"	58484
"1552553_a_at"	58484
"231747_at"	10800
"230866_at"	10800
"216288_at"	10800
"1553618_at"	NA
"1553619_a_at"	NA
"1560703_at"	201229
"213195_at"	201229
"32137_at"	3714
"209784_s_at"	3714
"209343_at"	80303
"209043_at"	9061
"206696_at"	4935
"205781_at"	9605
"232274_at"	81669
"221427_s_at"	81669
"222999_s_at"	81669
"232151_at"	346389
"1559361_at"	346389
"1566766_a_at"	346389
"222743_s_at"	54494
"203294_s_at"	3998
"203293_s_at"	3998
"224629_at"	3998
"228245_s_at"	100509445
"208314_at"	10692
"1552935_at"	203430
"214340_at"	NA
"230449_x_at"	NA
"203012_x_at"	NA
"208834_x_at"	NA
"213084_x_at"	NA
"208825_x_at"	NA
"216186_at"	NA
"234763_at"	NA
"243611_at"	84953
"228090_at"	349565
"243738_at"	349565
"206960_at"	2846
"235557_at"	NA
"204165_at"	8936
"214662_at"	23160
"239625_at"	NA
"203926_x_at"	513
"213041_s_at"	513
"219894_at"	NA
"242179_s_at"	26526
"242180_at"	26526
"241666_at"	285343
"1555906_s_at"	285343
"1555905_a_at"	285343
"226688_at"	285343
"241899_at"	553103
"231563_at"	100505824
"231563_at"	100506011
"218379_at"	10179
"235045_at"	10179
"227359_at"	NA
"214615_at"	27334
"1553856_s_at"	27334
"222470_s_at"	55245
"217935_s_at"	55245
"244795_at"	55245
"229672_at"	55245
"212334_at"	2799
"212335_at"	2799
"203676_at"	2799
"201104_x_at"	55672
"212854_x_at"	55672
"215434_x_at"	55672
"236273_at"	55672
"201104_x_at"	101059961
"212854_x_at"	101059961
"215434_x_at"	101059961
"236273_at"	101059961
"201104_x_at"	101060202
"212854_x_at"	101060202
"215434_x_at"	101060202
"236273_at"	101060202
"201104_x_at"	101060362
"212854_x_at"	101060362
"215434_x_at"	101060362
"236273_at"	101060362
"211682_x_at"	10720
"236521_at"	NA
"229276_at"	57549
"221057_at"	NA
"242187_s_at"	NA
"1558238_at"	NA
"213834_at"	440073
"213834_at"	100996825
"218625_at"	51299
"229678_at"	728431
"225753_at"	130557
"224285_at"	84636
