"GSM556748.CEL.gz"	"GSM556750.CEL.gz"	"GSM556751.CEL.gz"
"211231_x_at"	"A"	"A"	"A"
"211232_x_at"	"A"	"A"	"A"
"211233_x_at"	"A"	"A"	"A"
"211234_x_at"	"A"	"A"	"A"
"211235_s_at"	"A"	"A"	"A"
"211237_s_at"	"A"	"A"	"A"
"211238_at"	"A"	"A"	"A"
"211239_s_at"	"A"	"A"	"A"
"211240_x_at"	"P"	"P"	"P"
"211241_at"	"P"	"P"	"P"
"211242_x_at"	"A"	"A"	"A"
"211245_x_at"	"A"	"A"	"A"
"211248_s_at"	"A"	"A"	"A"
"211249_at"	"P"	"P"	"P"
"211250_s_at"	"A"	"A"	"A"
"211251_x_at"	"P"	"P"	"P"
"211252_x_at"	"A"	"P"	"P"
"211253_x_at"	"A"	"A"	"A"
"211254_x_at"	"P"	"M"	"A"
"211255_x_at"	"P"	"P"	"P"
"211256_x_at"	"A"	"P"	"P"
"211257_x_at"	"P"	"P"	"P"
"211258_s_at"	"P"	"M"	"P"
"211259_s_at"	"A"	"A"	"A"
"211260_at"	"A"	"A"	"A"
"211261_at"	"A"	"A"	"A"
"211262_at"	"A"	"A"	"A"
"211263_s_at"	"A"	"P"	"A"
"211264_at"	"A"	"A"	"A"
"211265_at"	"A"	"A"	"A"
"211266_s_at"	"A"	"A"	"A"
"211267_at"	"A"	"A"	"M"
"211269_s_at"	"A"	"A"	"A"
"211270_x_at"	"P"	"P"	"P"
"211271_x_at"	"P"	"P"	"P"
"211272_s_at"	"P"	"P"	"P"
"211273_s_at"	"A"	"A"	"A"
"211274_at"	"A"	"A"	"A"
"211275_s_at"	"P"	"P"	"P"
"211276_at"	"A"	"A"	"A"
"211277_x_at"	"P"	"P"	"P"
"211279_at"	"A"	"P"	"A"
"211280_s_at"	"M"	"P"	"P"
"211282_x_at"	"A"	"A"	"A"
"211284_s_at"	"P"	"P"	"P"
"211285_s_at"	"P"	"P"	"P"
"211286_x_at"	"A"	"A"	"A"
"211287_x_at"	"A"	"A"	"A"
"211289_x_at"	"P"	"P"	"P"
"211295_x_at"	"A"	"M"	"A"
"211296_x_at"	"P"	"P"	"P"
"211297_s_at"	"P"	"P"	"P"
"211298_s_at"	"A"	"A"	"A"
"211299_s_at"	"P"	"P"	"P"
"211300_s_at"	"P"	"P"	"P"
"211301_at"	"A"	"A"	"A"
"211302_s_at"	"M"	"P"	"P"
"211303_x_at"	"M"	"A"	"A"
"211304_x_at"	"A"	"A"	"A"
"211305_x_at"	"A"	"A"	"A"
"211306_s_at"	"A"	"A"	"A"
"211307_s_at"	"A"	"A"	"A"
"211310_at"	"A"	"A"	"A"
"211312_s_at"	"P"	"A"	"P"
"211313_s_at"	"A"	"M"	"A"
"211314_at"	"A"	"A"	"A"
"211315_s_at"	"A"	"A"	"A"
"211316_x_at"	"P"	"P"	"P"
"211317_s_at"	"P"	"P"	"P"
"211318_s_at"	"P"	"P"	"P"
"211319_at"	"P"	"A"	"A"
"211320_s_at"	"A"	"A"	"M"
"211322_s_at"	"A"	"A"	"A"
"211323_s_at"	"P"	"P"	"P"
"211324_s_at"	"A"	"A"	"A"
"211325_x_at"	"P"	"P"	"P"
"211326_x_at"	"A"	"A"	"A"
"211327_x_at"	"P"	"P"	"P"
"211328_x_at"	"P"	"P"	"P"
"211329_x_at"	"P"	"P"	"P"
"211330_s_at"	"P"	"P"	"P"
"211331_x_at"	"A"	"A"	"A"
"211332_x_at"	"M"	"A"	"P"
"211333_s_at"	"A"	"A"	"A"
"211334_at"	"A"	"A"	"A"
"211336_x_at"	"A"	"A"	"A"
"211337_s_at"	"P"	"P"	"P"
"211338_at"	"A"	"A"	"A"
"211339_s_at"	"P"	"P"	"P"
"211340_s_at"	"P"	"A"	"P"
"211341_at"	"A"	"A"	"A"
"211342_x_at"	"P"	"P"	"P"
"211343_s_at"	"A"	"P"	"P"
"211345_x_at"	"P"	"P"	"P"
"211347_at"	"P"	"A"	"A"
"211348_s_at"	"A"	"A"	"M"
"211349_at"	"P"	"P"	"P"
"211350_s_at"	"A"	"A"	"A"
"211351_at"	"A"	"A"	"A"
"211352_s_at"	"P"	"P"	"P"
"211353_at"	"A"	"A"	"A"
"211354_s_at"	"P"	"P"	"P"
"211355_x_at"	"P"	"P"	"P"
"211356_x_at"	"P"	"P"	"P"
"211357_s_at"	"A"	"A"	"A"
"211358_s_at"	"P"	"P"	"P"
"211359_s_at"	"A"	"A"	"A"
"211360_s_at"	"A"	"A"	"P"
"211361_s_at"	"A"	"A"	"A"
"211362_s_at"	"A"	"A"	"P"
"211363_s_at"	"A"	"A"	"A"
"211364_at"	"P"	"P"	"P"
"211365_s_at"	"A"	"A"	"A"
"211366_x_at"	"P"	"P"	"P"
"211367_s_at"	"P"	"P"	"P"
"211368_s_at"	"P"	"P"	"P"
"211369_at"	"A"	"A"	"A"
"211370_s_at"	"P"	"P"	"P"
"211371_at"	"A"	"A"	"A"
"211372_s_at"	"A"	"A"	"A"
"211373_s_at"	"P"	"P"	"P"
"211374_x_at"	"A"	"A"	"A"
"211375_s_at"	"P"	"P"	"P"
"211376_s_at"	"P"	"P"	"P"
"211377_x_at"	"A"	"A"	"A"
"211378_x_at"	"P"	"P"	"P"
"211379_x_at"	"P"	"P"	"P"
"211380_s_at"	"A"	"A"	"M"
"211381_x_at"	"A"	"A"	"A"
"211382_s_at"	"P"	"P"	"P"
"211383_s_at"	"P"	"P"	"P"
"211384_s_at"	"A"	"A"	"A"
"211385_x_at"	"A"	"A"	"P"
"211386_at"	"A"	"A"	"A"
"211387_x_at"	"A"	"A"	"A"
"211388_s_at"	"A"	"A"	"A"
"211389_x_at"	"A"	"A"	"A"
"211390_at"	"A"	"A"	"A"
"211391_s_at"	"A"	"M"	"A"
"211392_s_at"	"P"	"P"	"P"
"211393_at"	"A"	"A"	"A"
"211395_x_at"	"A"	"M"	"A"
"211396_at"	"A"	"A"	"A"
"211397_x_at"	"A"	"A"	"A"
"211398_at"	"A"	"P"	"A"
"211399_at"	"A"	"A"	"A"
"211400_at"	"A"	"A"	"A"
"211401_s_at"	"A"	"A"	"A"
"211402_x_at"	"A"	"A"	"A"
"211403_x_at"	"A"	"A"	"A"
"211404_s_at"	"P"	"P"	"P"
"211405_x_at"	"A"	"A"	"A"
"211406_at"	"P"	"P"	"P"
"211407_at"	"A"	"A"	"A"
"211410_x_at"	"A"	"A"	"A"
"211411_at"	"A"	"A"	"A"
"211412_at"	"A"	"A"	"A"
"211413_s_at"	"A"	"A"	"A"
"211414_at"	"M"	"P"	"P"
"211416_x_at"	"P"	"P"	"P"
"211417_x_at"	"P"	"P"	"P"
"211419_s_at"	"A"	"A"	"A"
"211421_s_at"	"A"	"A"	"A"
"211422_at"	"A"	"A"	"A"
"211423_s_at"	"P"	"P"	"P"
"211424_x_at"	"A"	"P"	"A"
"211425_x_at"	"A"	"A"	"A"
"211426_x_at"	"A"	"P"	"P"
"211427_s_at"	"A"	"A"	"A"
"211428_at"	"A"	"A"	"A"
"211429_s_at"	"P"	"P"	"P"
"211430_s_at"	"A"	"A"	"A"
"211431_s_at"	"P"	"P"	"P"
"211432_s_at"	"P"	"P"	"P"
"211433_x_at"	"P"	"P"	"P"
"211434_s_at"	"P"	"P"	"P"
"211435_at"	"A"	"A"	"A"
"211436_at"	"A"	"A"	"A"
"211437_at"	"A"	"A"	"A"
"211438_at"	"A"	"A"	"A"
"211439_at"	"M"	"A"	"A"
"211440_x_at"	"A"	"P"	"A"
"211441_x_at"	"A"	"A"	"A"
"211442_x_at"	"A"	"A"	"A"
"211444_at"	"P"	"P"	"P"
"211445_x_at"	"P"	"P"	"P"
"211446_at"	"A"	"A"	"A"
"211447_s_at"	"A"	"A"	"A"
"211448_s_at"	"A"	"A"	"A"
"211449_at"	"A"	"A"	"A"
"211450_s_at"	"P"	"P"	"P"
"211451_s_at"	"A"	"A"	"A"
"211452_x_at"	"P"	"P"	"P"
"211453_s_at"	"A"	"A"	"A"
"211454_x_at"	"P"	"P"	"P"
"211455_at"	"A"	"A"	"A"
"211456_x_at"	"P"	"P"	"P"
"211457_at"	"A"	"A"	"A"
"211458_s_at"	"P"	"P"	"P"
"211459_at"	"A"	"A"	"A"
"211460_at"	"A"	"A"	"A"
"211461_at"	"A"	"A"	"A"
"211462_s_at"	"A"	"A"	"A"
"211463_at"	"A"	"A"	"A"
"211464_x_at"	"P"	"P"	"P"
"211465_x_at"	"A"	"A"	"A"
"211466_at"	"A"	"A"	"A"
"211467_s_at"	"P"	"P"	"P"
"211468_s_at"	"A"	"A"	"A"
"211469_s_at"	"A"	"A"	"A"
"211470_s_at"	"P"	"P"	"A"
"211471_s_at"	"P"	"P"	"P"
"211472_at"	"A"	"A"	"A"
"211473_s_at"	"A"	"P"	"A"
"211474_s_at"	"P"	"P"	"P"
"211475_s_at"	"P"	"P"	"P"
"211476_at"	"A"	"A"	"A"
"211478_s_at"	"P"	"P"	"P"
"211479_s_at"	"A"	"A"	"A"
"211480_s_at"	"A"	"A"	"A"
"211481_at"	"A"	"A"	"A"
"211483_x_at"	"A"	"A"	"A"
"211484_s_at"	"A"	"A"	"A"
"211485_s_at"	"A"	"A"	"A"
"211486_s_at"	"A"	"A"	"A"
"211487_x_at"	"P"	"P"	"P"
"211488_s_at"	"P"	"A"	"P"
"211489_at"	"A"	"P"	"A"
"211490_at"	"A"	"A"	"A"
"211491_at"	"A"	"A"	"A"
"211492_s_at"	"A"	"A"	"A"
"211493_x_at"	"P"	"P"	"P"
"211494_s_at"	"A"	"A"	"A"
"211495_x_at"	"P"	"A"	"A"
"211496_s_at"	"A"	"A"	"A"
"211497_x_at"	"A"	"A"	"A"
"211498_s_at"	"A"	"A"	"A"
"211499_s_at"	"A"	"A"	"M"
"211500_at"	"A"	"A"	"A"
"211501_s_at"	"P"	"P"	"P"
"211502_s_at"	"P"	"P"	"A"
"211503_s_at"	"P"	"P"	"P"
"211504_x_at"	"P"	"P"	"P"
"211505_s_at"	"P"	"P"	"P"
"211506_s_at"	"P"	"P"	"P"
"211507_s_at"	"A"	"A"	"A"
"211508_s_at"	"A"	"A"	"A"
"211509_s_at"	"P"	"P"	"P"
"211510_s_at"	"A"	"A"	"A"
"211512_s_at"	"P"	"P"	"P"
"211513_s_at"	"P"	"P"	"P"
"211514_at"	"A"	"M"	"P"
"211515_s_at"	"P"	"P"	"P"
"211516_at"	"A"	"A"	"A"
"211517_s_at"	"A"	"A"	"A"
"211518_s_at"	"A"	"A"	"A"
"211519_s_at"	"P"	"P"	"P"
"211520_s_at"	"A"	"A"	"A"
"211521_s_at"	"A"	"A"	"P"
"211522_s_at"	"A"	"A"	"A"
"211523_at"	"A"	"A"	"A"
"211524_at"	"A"	"A"	"A"
"211525_s_at"	"A"	"A"	"A"
"211526_s_at"	"A"	"M"	"A"
"211527_x_at"	"P"	"P"	"P"
"211528_x_at"	"P"	"P"	"P"
"211529_x_at"	"P"	"P"	"P"
"211530_x_at"	"P"	"P"	"P"
"211531_x_at"	"A"	"A"	"A"
"211532_x_at"	"A"	"A"	"A"
"211533_at"	"A"	"A"	"A"
"211534_x_at"	"P"	"P"	"P"
"211535_s_at"	"P"	"P"	"P"
"211536_x_at"	"P"	"P"	"P"
"211537_x_at"	"P"	"P"	"P"
"211538_s_at"	"P"	"P"	"P"
"211540_s_at"	"M"	"P"	"M"
"211541_s_at"	"A"	"A"	"A"
"211542_x_at"	"P"	"P"	"P"
"211543_s_at"	"A"	"P"	"P"
"211544_s_at"	"A"	"A"	"A"
"211545_at"	"A"	"A"	"A"
"211546_x_at"	"P"	"P"	"P"
"211547_s_at"	"P"	"P"	"P"
"211548_s_at"	"A"	"A"	"P"
"211549_s_at"	"A"	"A"	"A"
"211550_at"	"A"	"A"	"A"
"211551_at"	"P"	"M"	"P"
"211552_s_at"	"A"	"A"	"A"
"211553_x_at"	"A"	"A"	"A"
"211554_s_at"	"A"	"A"	"A"
"211555_s_at"	"P"	"P"	"P"
"211556_at"	"A"	"A"	"A"
"211557_x_at"	"A"	"A"	"A"
"211558_s_at"	"P"	"P"	"P"
"211559_s_at"	"P"	"P"	"P"
"211560_s_at"	"A"	"A"	"A"
"211561_x_at"	"P"	"P"	"P"
"211562_s_at"	"A"	"A"	"A"
"211563_s_at"	"P"	"P"	"P"
"211564_s_at"	"A"	"A"	"A"
"211565_at"	"A"	"A"	"A"
"211566_x_at"	"P"	"M"	"M"
"211567_at"	"A"	"A"	"A"
"211568_at"	"A"	"A"	"A"
"211569_s_at"	"P"	"P"	"P"
"211570_s_at"	"A"	"A"	"A"
"211571_s_at"	"P"	"P"	"P"
"211572_s_at"	"P"	"P"	"P"
"211573_x_at"	"M"	"P"	"P"
"211574_s_at"	"P"	"P"	"P"
"211575_s_at"	"P"	"P"	"P"
"211576_s_at"	"P"	"P"	"P"
"211577_s_at"	"A"	"A"	"A"
"211578_s_at"	"P"	"P"	"P"
"211579_at"	"A"	"P"	"A"
"211580_s_at"	"P"	"P"	"P"
"211581_x_at"	"A"	"A"	"A"
"211582_x_at"	"A"	"A"	"A"
"211583_x_at"	"A"	"A"	"A"
"211584_s_at"	"P"	"P"	"P"
"211585_at"	"A"	"A"	"A"
"211586_s_at"	"A"	"A"	"A"
"211587_x_at"	"A"	"A"	"A"
"211588_s_at"	"A"	"A"	"P"
"211589_at"	"A"	"A"	"A"
"211590_x_at"	"A"	"A"	"A"
"211591_s_at"	"A"	"A"	"A"
"211592_s_at"	"A"	"P"	"P"
"211593_s_at"	"P"	"P"	"P"
"211594_s_at"	"P"	"P"	"P"
"211595_s_at"	"P"	"P"	"P"
"211596_s_at"	"P"	"P"	"P"
"211597_s_at"	"P"	"P"	"P"
"211598_x_at"	"A"	"A"	"A"
"211599_x_at"	"P"	"P"	"P"
"211600_at"	"P"	"P"	"P"
"211601_at"	"A"	"A"	"A"
"211602_s_at"	"P"	"P"	"P"
"211603_s_at"	"A"	"P"	"P"
"211604_x_at"	"A"	"A"	"A"
"211605_s_at"	"A"	"A"	"A"
"211606_at"	"A"	"A"	"A"
"211607_x_at"	"P"	"P"	"P"
"211608_at"	"A"	"A"	"A"
"211609_x_at"	"P"	"P"	"P"
"211610_at"	"A"	"A"	"M"
"211611_s_at"	"A"	"A"	"A"
"211612_s_at"	"P"	"P"	"P"
"211613_s_at"	"A"	"P"	"P"
"211614_at"	"A"	"A"	"A"
"211615_s_at"	"P"	"P"	"P"
"211616_s_at"	"P"	"P"	"P"
"211617_at"	"A"	"A"	"A"
"211618_s_at"	"A"	"A"	"A"
"211619_s_at"	"A"	"A"	"A"
"211620_x_at"	"M"	"A"	"A"
"211621_at"	"A"	"A"	"P"
"211622_s_at"	"P"	"P"	"P"
"211623_s_at"	"P"	"P"	"P"
"211624_s_at"	"A"	"A"	"A"
"211625_s_at"	"A"	"A"	"A"
"211626_x_at"	"A"	"A"	"A"
"211627_x_at"	"A"	"A"	"A"
"211628_x_at"	"P"	"P"	"P"
"211630_s_at"	"P"	"P"	"P"
"211631_x_at"	"P"	"P"	"P"
"211632_at"	"A"	"A"	"A"
"211633_x_at"	"A"	"A"	"A"
"211634_x_at"	"A"	"A"	"A"
"211635_x_at"	"A"	"A"	"A"
"211636_at"	"A"	"A"	"A"
"211637_x_at"	"A"	"A"	"A"
"211638_at"	"A"	"A"	"A"
"211639_x_at"	"A"	"A"	"A"
"211640_x_at"	"A"	"A"	"A"
"211641_x_at"	"A"	"P"	"P"
"211642_at"	"A"	"A"	"A"
"211643_x_at"	"A"	"A"	"A"
"211644_x_at"	"A"	"A"	"A"
"211645_x_at"	"A"	"A"	"A"
"211646_at"	"A"	"A"	"A"
"211647_x_at"	"A"	"A"	"A"
"211648_at"	"A"	"A"	"A"
"211649_x_at"	"A"	"A"	"A"
"211650_x_at"	"A"	"A"	"A"
"211651_s_at"	"P"	"P"	"P"
"211652_s_at"	"A"	"A"	"A"
"211653_x_at"	"P"	"P"	"P"
"211654_x_at"	"P"	"P"	"P"
"211655_at"	"A"	"A"	"A"
"211656_x_at"	"A"	"A"	"P"
"211657_at"	"A"	"M"	"M"
"211658_at"	"P"	"P"	"P"
"211659_at"	"A"	"A"	"A"
"211660_at"	"A"	"P"	"A"
"211661_x_at"	"A"	"A"	"A"
"211662_s_at"	"P"	"P"	"P"
"211663_x_at"	"A"	"A"	"A"
"211665_s_at"	"P"	"P"	"P"
"211666_x_at"	"P"	"P"	"P"
"211667_x_at"	"M"	"A"	"P"
"211668_s_at"	"P"	"P"	"P"
"211670_x_at"	"A"	"A"	"A"
"211671_s_at"	"P"	"P"	"P"
"211672_s_at"	"P"	"P"	"P"
"211673_s_at"	"A"	"A"	"A"
"211674_x_at"	"A"	"A"	"A"
"211675_s_at"	"P"	"P"	"P"
"211676_s_at"	"P"	"P"	"P"
"211677_x_at"	"A"	"A"	"A"
"211678_s_at"	"P"	"P"	"P"
"211679_x_at"	"A"	"A"	"A"
"211680_at"	"A"	"A"	"A"
"211681_s_at"	"P"	"P"	"P"
"211682_x_at"	"A"	"A"	"A"
"211684_s_at"	"P"	"P"	"P"
"211685_s_at"	"A"	"A"	"A"
"211686_s_at"	"P"	"P"	"P"
"211687_x_at"	"A"	"A"	"A"
"211688_x_at"	"A"	"A"	"A"
"211689_s_at"	"A"	"A"	"A"
"211690_at"	"A"	"A"	"A"
"211691_x_at"	"A"	"A"	"A"
"211692_s_at"	"A"	"A"	"P"
"211693_at"	"P"	"A"	"P"
"211694_at"	"A"	"A"	"A"
"211695_x_at"	"A"	"A"	"A"
"211696_x_at"	"P"	"M"	"A"
"211697_x_at"	"P"	"P"	"P"
"211698_at"	"P"	"P"	"P"
"211699_x_at"	"A"	"A"	"A"
"211700_s_at"	"A"	"A"	"A"
"211701_s_at"	"A"	"A"	"A"
"211702_s_at"	"P"	"P"	"P"
"211703_s_at"	"P"	"P"	"P"
"211704_s_at"	"P"	"P"	"P"
"211705_s_at"	"A"	"A"	"A"
"211706_s_at"	"A"	"A"	"A"
"211707_s_at"	"P"	"P"	"P"
"211708_s_at"	"P"	"P"	"P"
"211709_s_at"	"P"	"P"	"P"
"211710_x_at"	"P"	"P"	"P"
"211711_s_at"	"P"	"P"	"P"
"211712_s_at"	"A"	"A"	"P"
"211713_x_at"	"P"	"P"	"P"
"211714_x_at"	"P"	"P"	"P"
"211715_s_at"	"A"	"A"	"A"
"211716_x_at"	"P"	"P"	"P"
"211717_at"	"P"	"P"	"P"
"211718_at"	"A"	"A"	"A"
"211719_x_at"	"P"	"P"	"P"
"211720_x_at"	"P"	"P"	"P"
"211721_s_at"	"A"	"A"	"P"
"211722_s_at"	"A"	"P"	"A"
"211724_x_at"	"P"	"P"	"P"
"211725_s_at"	"P"	"P"	"P"
"211726_s_at"	"A"	"A"	"A"
"211727_s_at"	"P"	"P"	"P"
"211728_s_at"	"A"	"A"	"A"
"211729_x_at"	"P"	"P"	"P"
"211730_s_at"	"P"	"P"	"P"
"211731_x_at"	"A"	"A"	"A"
"211732_x_at"	"P"	"P"	"P"
"211733_x_at"	"P"	"P"	"P"
"211734_s_at"	"A"	"A"	"A"
"211735_x_at"	"A"	"A"	"A"
"211736_at"	"A"	"A"	"A"
"211737_x_at"	"P"	"P"	"P"
"211738_x_at"	"A"	"A"	"A"
"211739_x_at"	"A"	"A"	"A"
"211740_at"	"A"	"A"	"A"
"211741_x_at"	"A"	"A"	"A"
"211742_s_at"	"P"	"P"	"P"
"211743_s_at"	"A"	"A"	"A"
"211744_s_at"	"P"	"P"	"P"
"211745_x_at"	"A"	"A"	"A"
"211746_x_at"	"P"	"P"	"P"
"211747_s_at"	"P"	"P"	"P"
"211748_x_at"	"A"	"A"	"A"
"211749_s_at"	"P"	"P"	"P"
"211750_x_at"	"P"	"P"	"P"
"211751_at"	"A"	"P"	"P"
"211752_s_at"	"P"	"P"	"P"
"211753_s_at"	"P"	"P"	"M"
"211754_s_at"	"P"	"P"	"P"
"211755_s_at"	"P"	"P"	"P"
"211756_at"	"P"	"P"	"P"
"211758_x_at"	"P"	"P"	"P"
"211759_x_at"	"P"	"P"	"P"
"211760_s_at"	"P"	"P"	"P"
"211761_s_at"	"P"	"P"	"P"
"211762_s_at"	"P"	"P"	"P"
"211763_s_at"	"P"	"P"	"P"
"211764_s_at"	"P"	"P"	"P"
"211765_x_at"	"P"	"P"	"P"
"211766_s_at"	"A"	"A"	"A"
"211767_at"	"P"	"P"	"P"
"211768_at"	"A"	"M"	"A"
"211769_x_at"	"P"	"P"	"P"
"211771_s_at"	"A"	"P"	"A"
"211772_x_at"	"A"	"A"	"A"
"211773_s_at"	"M"	"A"	"A"
"211774_s_at"	"P"	"P"	"P"
"211775_x_at"	"A"	"A"	"A"
"211776_s_at"	"A"	"A"	"A"
"211778_s_at"	"A"	"M"	"A"
"211779_x_at"	"P"	"P"	"P"
"211780_x_at"	"P"	"P"	"P"
"211781_x_at"	"A"	"A"	"P"
"211782_at"	"P"	"P"	"P"
"211783_s_at"	"P"	"P"	"P"
"211784_s_at"	"P"	"P"	"P"
"211786_at"	"P"	"P"	"P"
"211787_s_at"	"P"	"P"	"P"
"211788_s_at"	"A"	"A"	"A"
"211789_s_at"	"A"	"A"	"A"
"211790_s_at"	"A"	"A"	"A"
"211791_s_at"	"A"	"A"	"A"
"211792_s_at"	"A"	"A"	"A"
"211793_s_at"	"P"	"P"	"P"
"211794_at"	"A"	"A"	"A"
"211795_s_at"	"A"	"A"	"P"
"211796_s_at"	"A"	"A"	"A"
"211797_s_at"	"P"	"P"	"P"
"211798_x_at"	"A"	"A"	"A"
"211799_x_at"	"P"	"P"	"P"
"211800_s_at"	"P"	"P"	"P"
"211801_x_at"	"P"	"P"	"P"
"211802_x_at"	"A"	"A"	"A"
"211803_at"	"A"	"A"	"A"
"211804_s_at"	"P"	"P"	"P"
"211805_s_at"	"A"	"A"	"A"
"211806_s_at"	"M"	"P"	"A"
"211807_x_at"	"P"	"A"	"M"
"211808_s_at"	"A"	"A"	"A"
"211809_x_at"	"A"	"A"	"P"
"211810_s_at"	"P"	"A"	"A"
"211811_s_at"	"A"	"A"	"A"
"211812_s_at"	"P"	"P"	"P"
"211813_x_at"	"A"	"A"	"P"
"211814_s_at"	"P"	"P"	"P"
"211815_s_at"	"M"	"A"	"P"
"211816_x_at"	"A"	"A"	"A"
"211817_s_at"	"A"	"A"	"A"
"211818_s_at"	"A"	"P"	"A"
"211819_s_at"	"A"	"A"	"P"
"211820_x_at"	"P"	"A"	"A"
"211821_x_at"	"A"	"A"	"A"
"211822_s_at"	"A"	"A"	"A"
"211823_s_at"	"A"	"M"	"A"
"211824_x_at"	"A"	"A"	"M"
"211825_s_at"	"A"	"A"	"A"
"211826_s_at"	"A"	"A"	"M"
"211827_s_at"	"A"	"A"	"A"
"211828_s_at"	"P"	"P"	"P"
"211829_s_at"	"P"	"A"	"P"
"211830_s_at"	"A"	"A"	"A"
"211831_s_at"	"A"	"A"	"A"
"211832_s_at"	"A"	"A"	"A"
"211833_s_at"	"P"	"P"	"P"
"211834_s_at"	"A"	"A"	"A"
"211835_at"	"A"	"A"	"A"
"211836_s_at"	"A"	"A"	"A"
"211837_s_at"	"A"	"A"	"A"
"211838_x_at"	"A"	"A"	"A"
"211839_s_at"	"A"	"A"	"A"
"211840_s_at"	"A"	"P"	"A"
"211841_s_at"	"A"	"A"	"A"
"211842_s_at"	"P"	"P"	"M"
"211843_x_at"	"A"	"A"	"A"
"211844_s_at"	"P"	"P"	"P"
"211845_at"	"A"	"A"	"A"
"211846_s_at"	"A"	"A"	"A"
"211848_s_at"	"A"	"A"	"A"
"211849_s_at"	"P"	"P"	"P"
"211851_x_at"	"A"	"P"	"P"
"211852_s_at"	"P"	"P"	"P"
"211855_s_at"	"P"	"P"	"P"
"211856_x_at"	"A"	"A"	"A"
"211858_x_at"	"P"	"P"	"P"
"211861_x_at"	"A"	"A"	"A"
"211862_x_at"	"P"	"P"	"P"
"211863_x_at"	"P"	"P"	"P"
"211864_s_at"	"P"	"P"	"P"
"211865_s_at"	"P"	"P"	"P"
"211866_x_at"	"P"	"A"	"P"
"211867_s_at"	"A"	"A"	"A"
"211868_x_at"	"A"	"A"	"A"
"211869_at"	"A"	"A"	"A"
"211870_s_at"	"A"	"A"	"A"
"211871_x_at"	"P"	"P"	"P"
"211872_s_at"	"A"	"A"	"A"
"211873_s_at"	"A"	"A"	"A"
"211874_s_at"	"P"	"P"	"P"
"211875_x_at"	"A"	"A"	"A"
"211876_x_at"	"P"	"P"	"P"
"211877_s_at"	"A"	"A"	"A"
"211878_at"	"A"	"A"	"A"
"211879_x_at"	"A"	"A"	"A"
"211880_x_at"	"P"	"P"	"P"
"211881_x_at"	"A"	"A"	"A"
"211882_x_at"	"A"	"A"	"A"
"211883_x_at"	"A"	"A"	"A"
"211884_s_at"	"A"	"A"	"A"
"211885_x_at"	"A"	"A"	"A"
"211886_s_at"	"A"	"A"	"A"
"211887_x_at"	"A"	"A"	"A"
"211888_x_at"	"A"	"A"	"A"
"211889_x_at"	"A"	"A"	"A"
"211890_x_at"	"A"	"A"	"A"
"211891_s_at"	"A"	"A"	"A"
"211892_s_at"	"P"	"A"	"P"
"211893_x_at"	"A"	"A"	"A"
"211894_x_at"	"A"	"A"	"A"
"211896_s_at"	"M"	"P"	"P"
"211897_s_at"	"A"	"A"	"A"
"211898_s_at"	"A"	"A"	"A"
"211899_s_at"	"P"	"P"	"P"
"211900_x_at"	"A"	"P"	"A"
"211901_s_at"	"A"	"A"	"A"
"211902_x_at"	"A"	"A"	"A"
"211903_s_at"	"A"	"A"	"A"
"211904_x_at"	"A"	"A"	"A"
"211905_s_at"	"A"	"A"	"A"
"211906_s_at"	"P"	"P"	"A"
"211907_s_at"	"A"	"A"	"A"
"211908_x_at"	"A"	"A"	"A"
"211909_x_at"	"A"	"A"	"A"
"211910_at"	"A"	"A"	"A"
"211911_x_at"	"P"	"P"	"P"
"211912_at"	"A"	"A"	"A"
"211913_s_at"	"P"	"P"	"A"
"211914_x_at"	"A"	"A"	"A"
"211915_s_at"	"A"	"A"	"A"
"211916_s_at"	"P"	"A"	"A"
"211917_s_at"	"A"	"A"	"A"
"211918_x_at"	"A"	"P"	"A"
"211919_s_at"	"A"	"A"	"A"
"211920_at"	"A"	"A"	"A"
"211921_x_at"	"P"	"P"	"P"
"211922_s_at"	"P"	"P"	"P"
"211923_s_at"	"A"	"A"	"A"
"211924_s_at"	"P"	"P"	"P"
"211925_s_at"	"A"	"P"	"A"
"211926_s_at"	"P"	"P"	"P"
"211927_x_at"	"P"	"P"	"P"
"211928_at"	"P"	"P"	"P"
"211929_at"	"P"	"P"	"P"
"211930_at"	"P"	"P"	"P"
"211931_s_at"	"P"	"P"	"P"
"211932_at"	"P"	"P"	"P"
"211933_s_at"	"P"	"P"	"P"
"211934_x_at"	"P"	"P"	"P"
"211935_at"	"P"	"P"	"P"
"211936_at"	"P"	"P"	"P"
"211937_at"	"P"	"P"	"P"
"211938_at"	"P"	"P"	"P"
"211939_x_at"	"P"	"P"	"P"
"211940_x_at"	"P"	"P"	"P"
"211941_s_at"	"P"	"P"	"P"
"211942_x_at"	"P"	"P"	"P"
"211943_x_at"	"P"	"P"	"P"
"211944_at"	"P"	"P"	"P"
"211945_s_at"	"P"	"P"	"P"
"211946_s_at"	"P"	"P"	"P"
"211947_s_at"	"A"	"A"	"A"
"211948_x_at"	"P"	"P"	"P"
"211949_s_at"	"P"	"P"	"P"
"211950_at"	"P"	"P"	"P"
"211951_at"	"P"	"P"	"P"
"211952_at"	"P"	"P"	"P"
"211953_s_at"	"P"	"P"	"P"
"211954_s_at"	"P"	"P"	"P"
"211955_at"	"P"	"P"	"P"
"211956_s_at"	"P"	"P"	"P"
"211958_at"	"A"	"A"	"A"
